event_id,session_id,customer_id,event_datetime,page_type,action,add_to_cart,referral_source
 web303426 ,SESS107407,CUST1150,2025-10-28 04:23:56.000000,search_results,purchase,False, direct 
WEB303427,SESS102809,CUST1381,2025-05-14 12:44:25.000000,search_results,add_to_cart,True,direct
WEB303428, SESS104713 ,CUST1063,2025-10-17 04:48:27.000000,category,search,False,direct
WEB303429,SESS104410,CUST1456,2025-11-17 03:36:56.000000,search_results,view_page,False,social
WEB303430,SESS107812,CUST1472,2026-01-15 10:20:08.000000,checkout,purchase,False,direct
WEB303431,SESS103349,CUST1172,2025-09-05 08:52:24.000000,cart,remove_from_cart,False,organic_search
WEB303432,SESS106679,CUST1435,2025-05-10 03:35:56.000000,home,purchase,False,organic_search
WEB303433,SESS101891,CUST1159,2025-12-28 01:47:43.000000,product,view_page,False,paid_ads
WEB303434,SESS107925,CUST1207,2026-01-25 01:03:33.000000,category,remove_from_cart,False, email 
,SESS105316,CUST1264,2025-06-14 02:12:00.000000,search_results,purchase,False,paid_ads
WEB303436,,CUST1443,2025-04-19 11:07:17.000000,cart,purchase,False,email
WEB303437,SESS106369,CUST1393,2025-10-01 21:07:26.000000,,add_to_cart,True,social
WEB303438,,CUST1047,2025-07-09 01:23:13.000000,cart,add_to_cart,True,paid_ads
WEB303439,SESS100262,CUST1170,2025-09-23 18:08:45.000000,product, add_to_cart ,True, organic_search 
WEB303440,SESS101612,CUST1326,2026-01-04 09:28:44.000000,product,add_to_cart,True,
WEB303441,SESS107013,CUST1397,2025-03-25 19:59:50.000000,checkout,,True,organic_search
WEB303442,,CUST1490,2025-03-31 00:15:28.000000,,view_page,,direct
WEB303443,SESS100580,CUST1199,2026-01-22 17:23:57.000000,home,purchase,False,organic_search
WEB303444,SESS102774,CUST1491,2025-08-17 05:56:08.000000,product,add_to_cart,True,direct
WEB303445,SESS101744,CUST1339,2025-03-18 12:39:53.000000,search_results,view_page,False,email
WEB303446,SESS101155,CUST1026,2025-08-04 13:01:51.000000,category,,False,social
WEB303447,SESS105972,CUST1217,2025-11-18 11:37:11.000000,checkout,purchase,False,direct
WEB303448,SESS101226,CUST1454,2025-09-07 10:40:50.000000,search_results,search,False,organic_search
WEB303449,SESS107133,CUST1293,2025-05-13 04:11:27.000000,cart,add_to_cart,,email
WEB303450,,CUST1499,2025-07-03 04:50:05.000000,product,view_page,False,paid_ads
WEB303451,SESS103209,CUST1079,,checkout,purchase,False,direct
,SESS101810,CUST1473,2025-04-15 17:45:54.000000,category,search,,email
WEB303453,SESS105233,CUST1341,2025-07-29 13:57:10.000000,home,remove_from_cart,False,social
WEB303454,SESS104684,CUST1062,2025-03-28 15:13:28.000000,category,remove_from_cart,False,social
WEB303455,SESS107592,CUST1182,2025-08-29 19:50:12.000000,category,view_page,False,email
WEB303456,SESS104123,CUST1293,2025-03-03 23:50:55.000000,search_results,view_page,False,social
WEB303457,SESS107995,CUST1169,2025-03-27 17:18:37.000000,search_results,view_page,False,organic_search
WEB303458,SESS107493,CUST1199,2025-07-19 12:48:57.000000,search_results,search,False,organic_search
WEB303459,SESS101724,CUST1361,2025-05-15 03:44:38.000000,category,remove_from_cart,False,
,SESS107726,CUST1226,2025-06-26 08:50:00.000000,search_results,remove_from_cart,False,direct
WEB303461,SESS100693,CUST1361,2025-10-06 12:34:45.000000,search_results, view_page ,False,paid_ads
WEB303462,SESS102560,CUST1106,2025-11-15 06:19:36.000000,search_results,search,False,paid_ads
WEB303463,SESS101828,CUST1464,2025-04-13 04:23:09.000000,search_results,remove_from_cart,False,direct
WEB303464,SESS103576,CUST1467,2025-08-12 05:58:14.000000,,purchase,False,email
WEB303465,SESS102048,CUST1219,2025-11-19 23:08:54.000000,checkout,purchase,,organic_search
WEB303466,SESS107521,CUST1339,2025-12-08 05:57:34.000000,product,remove_from_cart,False,email
WEB303467,SESS103891,CUST1473,2025-10-02 12:17:08.000000,category,remove_from_cart,False,organic_search
WEB303468,SESS107692,CUST1223,2026-02-06 00:36:57.000000,cart,search,,direct
WEB303469,SESS101710,CUST1273,2025-12-14 22:10:20.000000, checkout ,remove_from_cart,False,paid_ads
WEB303470,SESS101478,CUST1367,2025-07-31 21:39:14.000000,checkout,search,False,social
WEB303471,SESS107155,CUST1147,2025-03-04 07:37:56.000000,product,purchase,False,social
WEB303472,SESS106386,CUST1008,2025-11-03 14:35:48.000000,checkout,search,False,direct
WEB303473,SESS103890,CUST1299,2025-10-14 07:21:30.000000,checkout,add_to_cart,True,organic_search
WEB303474,SESS107111,CUST1496,2025-09-15 19:30:46.000000,home,SEARCH,False,email
WEB303475,SESS100332,CUST1452,2025-09-30 10:26:59.000000,product,view_page,False,paid_ads
WEB303476,SESS106325,CUST1333,2025-04-07 06:24:49.000000,search_results,add_to_cart,True,social
WEB303477,SESS100144,CUST1212,2026-01-19 04:40:30.000000,search_results,purchase,False,
WEB303478,SESS102099,CUST1103,2026-01-12 19:25:49.000000,product,search,False,organic_search
WEB303479,,CUST1088,2025-07-24 21:48:40.000000,search_results,purchase,,organic_search
WEB303480,SESS101022,CUST1170,2025-05-20 20:45:29.000000,category,search,False,paid_ads
WEB303481,SESS100578,CUST1461,2025-03-25 08:06:17.000000,product,view_page,False,organic_search
WEB303482,SESS107076,CUST1426,2026-01-24 02:35:09.000000,checkout,add_to_cart,True,social
WEB303483,SESS103661,CUST1221,2025-03-01 01:34:28.000000,product,search,False,paid_ads
WEB303484, sess104274 ,CUST1400,2025-10-01 08:06:05.000000,checkout,add_to_cart,True,paid_ads
web303485,SESS101053,CUST1042,2026-02-12 18:52:03.000000,search_results,add_to_cart,True,direct
WEB303486,SESS105888,CUST1054,2025-07-21 02:22:40.000000,checkout,remove_from_cart,False,social
WEB303487,SESS106142,CUST1498,2025-07-24 02:21:32.000000,category,view_page,False,organic_search
WEB303488,SESS106073,CUST1254,2025-04-14 18:37:36.000000, cart ,add_to_cart,True,email
WEB303489,SESS102632,CUST1023,,search_results,view_page,False,email
WEB303490,SESS101861,CUST1220,2025-06-10 07:29:38.000000,checkout,search,False,social
WEB303491,SESS104472,CUST1164,,category,purchase,False,email
WEB303492,,CUST1058,2025-08-06 18:40:28.000000,category,search,False,organic_search
WEB303493,SESS100495,CUST1103,2026-02-08 11:41:48.000000,checkout,view_page,False,email
WEB303494,SESS103246,CUST1132,2025-05-07 17:14:50.000000,checkout,add_to_cart,True,direct
WEB303495,SESS100538,CUST1216,2025-09-05 15:43:26.000000,search_results,search,False,
WEB303496,SESS106929,CUST1381,2025-11-10 16:23:44.000000,home,search,False,email
WEB303497,,CUST1089,2025-12-09 17:38:47.000000, checkout ,search,False,social
WEB303498,SESS104132,CUST1397,2025-09-24 12:23:37.000000,product,add_to_cart,True,organic_search
WEB303499,SESS105184,CUST1130,2025-05-30 22:33:41.000000,,search,False,organic_search
WEB303500,SESS101659,CUST1053,2025-09-08 18:55:50.000000, checkout ,remove_from_cart,False,direct
WEB303501,SESS102430,CUST1487,2025-04-12 19:59:01.000000,home,view_page,False,direct
WEB303502,,CUST1419,2025-04-06 04:52:56.000000,checkout,purchase,False,
WEB303503,SESS100884,CUST1122,,product,view_page,False,SOCIAL
WEB303504,SESS106027,CUST1119,2025-10-24 06:57:55.000000,home,view_page,False,EMAIL
WEB303505,SESS107054,CUST1051,2026-01-29 16:20:19.000000,checkout,purchase,False,
WEB303506,SESS107464,CUST1177,2025-03-31 14:32:50.000000,checkout,add_to_cart,True,social
WEB303507,SESS103111,CUST1226,2025-02-27 20:31:37.000000,home,add_to_cart,True,social
WEB303508,SESS102960,CUST1404,2025-05-23 14:09:52.000000,search_results,remove_from_cart,False,social
WEB303509,SESS106664,CUST1004,2026-02-10 07:38:28.000000,product,purchase,False, organic_search 
WEB303510,SESS100963,CUST1225,2025-02-20 05:18:55.000000,home, remove_from_cart ,,email
WEB303511,SESS103372,CUST1088,2025-03-23 16:52:21.000000,search_results,search,False, social 
WEB303512,SESS106315,CUST1411,2025-04-28 07:29:48.000000,checkout,search,False,organic_search
WEB303513,SESS106220,CUST1116,2025-09-17 17:57:24.000000,checkout,search,False,social
WEB303514,SESS104495,CUST1461,2025-08-31 03:21:38.000000,search_results,view_page,False,organic_search
WEB303515,SESS100884,CUST1164,2025-04-28 09:28:01.000000,category,purchase,False,email
WEB303516,SESS102425,CUST1083,2025-09-10 13:24:44.000000,,view_page,False,email
,SESS101347,CUST1439,2025-05-20 10:48:29.000000,home,purchase,,social
WEB303518,SESS103464,CUST1179,2025-02-21 22:58:03.000000,search_results,remove_from_cart,False,paid_ads
WEB303519,SESS106005,CUST1447,2025-06-02 01:37:47.000000,product,add_to_cart,True,organic_search
WEB303520,SESS102081,CUST1097,2025-05-14 09:10:56.000000,product,add_to_cart,True,
WEB303521,SESS101351,CUST1342,2025-12-02 06:26:34.000000,search_results,purchase,False,direct
WEB303522, sess107202 ,CUST1115,2025-12-16 19:53:56.000000,search_results,view_page,,direct
,SESS103294,CUST1268,2025-10-14 14:30:04.000000,home,add_to_cart,,organic_search
WEB303524,SESS106689,CUST1142,2025-10-12 05:37:26.000000,search_results,purchase,,paid_ads
WEB303525,SESS102221,CUST1389,2025-11-06 10:27:39.000000,,search,,social
WEB303526,SESS107689,CUST1425,2025-10-27 23:00:39.000000,search_results,add_to_cart,True,direct
WEB303527,SESS106612,CUST1094,2025-02-20 18:34:47.000000,search_results,search,,
WEB303528,SESS105935,CUST1146,2025-06-24 23:50:08.000000,checkout,purchase,False,paid_ads
WEB303529, sess101994 ,CUST1356,2025-07-21 16:00:53.000000,category,view_page,False,social
WEB303530,,CUST1073,2025-05-19 15:50:16.000000,category,remove_from_cart,False,social
WEB303531,SESS104382,CUST1121,2026-02-09 21:49:16.000000,search_results,,False,paid_ads
WEB303532,sess100027,CUST1247,2025-07-07 14:26:47.000000,search_results,add_to_cart,True,organic_search
WEB303533,SESS101935,CUST1332,2025-09-05 00:05:30.000000,category,,False,organic_search
WEB303534,SESS101142,CUST1289,2025-08-31 18:29:56.000000,cart,remove_from_cart,False,social
WEB303535,SESS104358,CUST1203,2025-07-29 22:54:15.000000,product,add_to_cart,True,paid_ads
WEB303536,SESS103368,CUST1141,2025-03-07 03:51:06.000000,home,search,False,social
web303537,SESS101451,CUST1381,2025-04-27 14:39:31.000000,checkout,search,False,email
WEB303538,SESS103027,cust1423,2025-07-28 07:33:26.000000,home,purchase,False,
WEB303539,SESS102890,CUST1368,2025-12-14 04:24:15.000000,product,view_page,False,paid_ads
WEB303540,SESS103245,CUST1054,2025-02-16 12:23:51.000000,checkout,search,False,direct
WEB303541,SESS100347,CUST1149,2025-04-26 07:47:27.000000,cart,remove_from_cart,False,social
WEB303542,SESS102211,CUST1017,2025-08-10 02:08:59.000000,search_results,purchase,False,paid_ads
WEB303543,SESS102478,CUST1434,2025-05-26 20:53:18.000000,category,search,False,organic_search
WEB303544,SESS100645,CUST1089,2025-12-29 21:38:59.000000,home,add_to_cart,True,organic_search
WEB303545, sess103726 ,CUST1404,2025-06-13 19:12:05.000000,CATEGORY,,True,organic_search
WEB303546,SESS107280,CUST1170,2025-06-11 23:38:15.000000, product ,purchase,False,direct
WEB303547,SESS101436,CUST1441,2025-03-04 07:49:41.000000,checkout,,False,paid_ads
WEB303548,SESS102471,CUST1312,2025-07-23 10:39:24.000000,home,remove_from_cart,False,direct
WEB303549,SESS101767,CUST1458,2025-09-29 09:39:06.000000,home,purchase,False,direct
WEB303550,SESS107741,CUST1336,2025-03-09 01:47:12.000000,,purchase,False,
WEB303551,SESS104775,CUST1478,2025-02-24 06:35:17.000000,home,view_page,False,EMAIL
WEB303552,SESS105409,CUST1172,2026-02-08 23:41:23.000000,cart,view_page,False,direct
WEB303553,SESS100538,CUST1195,,category,remove_from_cart,False,paid_ads
WEB303554,SESS104167,CUST1162,2025-07-12 16:38:41.000000, home ,remove_from_cart,False,EMAIL
WEB303555,,CUST1230,2026-01-07 23:21:54.000000,cart,purchase,,social
WEB303556,SESS105980,CUST1022,,product,view_page,False,paid_ads
WEB303557,SESS107275,CUST1161,2025-08-15 10:32:43.000000,search_results,view_page,False,
WEB303558,SESS103054,CUST1311,2025-06-07 08:46:37.000000,,add_to_cart,True,organic_search
WEB303559,SESS102870,CUST1398,2025-03-10 00:04:49.000000,search_results,purchase,False,organic_search
WEB303560,SESS106194,CUST1010,2025-07-20 08:24:21.000000,search_results,,,direct
WEB303561,SESS107635,CUST1046,2025-03-21 06:56:21.000000,cart,purchase,False,direct
WEB303562,SESS106194,CUST1323,2025-12-23 05:31:50.000000,checkout,search,False,direct
WEB303563,SESS104260,CUST1299,2025-05-26 22:45:07.000000,search_results,purchase,False,social
WEB303564,SESS101922,CUST1390,2025-11-08 06:47:25.000000,home,view_page,False,EMAIL
WEB303565,SESS101569,CUST1418,2025-05-24 20:57:05.000000,cart,view_page,False,paid_ads
WEB303566,SESS106810,CUST1083,2025-10-01 21:08:03.000000,home,,True,organic_search
WEB303567,SESS105884,CUST1171,2025-04-13 01:19:41.000000,category,add_to_cart,True,paid_ads
WEB303568,SESS102704,CUST1438,2025-02-27 10:09:33.000000,cart,purchase,False, paid_ads 
WEB303569,SESS101072,CUST1229,2026-02-02 19:36:04.000000,,search,False,direct
WEB303570,SESS100377,CUST1164,2025-10-06 16:06:31.000000,category,add_to_cart,True,paid_ads
WEB303571,SESS105565,cust1340,2025-12-07 04:54:50.000000,home,add_to_cart,True,email
WEB303572,SESS104254,CUST1244,2025-10-28 10:37:10.000000,home,add_to_cart,True,organic_search
WEB303573,SESS106057,CUST1175,2025-03-28 06:07:10.000000,product, view_page ,False,email
WEB303574,SESS100700,CUST1384,2025-04-22 00:35:41.000000,cart, add_to_cart ,True,email
WEB303575,SESS106427,CUST1117,2025-11-12 17:06:22.000000,home,view_page,False,email
WEB303576,SESS101187,CUST1227,2025-08-10 14:15:09.000000,checkout,view_page,False,organic_search
WEB303577,SESS103037,CUST1340,2025-12-17 01:22:13.000000,cart,add_to_cart,True,paid_ads
WEB303578,SESS106815,CUST1300,2025-07-30 22:10:34.000000,product,add_to_cart,,organic_search
WEB303579,SESS106334,CUST1297,2025-02-22 19:42:28.000000,category,purchase,False,paid_ads
WEB303580,SESS104274,CUST1311,2025-11-13 17:52:45.000000,home,add_to_cart,True,paid_ads
WEB303581,SESS102781,CUST1175,2025-12-26 07:39:00.000000,search_results,remove_from_cart,False, email 
WEB303582,SESS106929,CUST1468,2025-12-14 11:32:27.000000,cart,remove_from_cart,False, email 
WEB303583,SESS106329,CUST1386,2025-12-09 04:47:38.000000,category,add_to_cart,True,
WEB303584,SESS102150,CUST1078,2026-01-26 14:16:35.000000,category,remove_from_cart,False,email
WEB303585,SESS101593,CUST1124,2025-08-21 22:20:39.000000,cart,purchase,False,social
WEB303586,SESS101801,CUST1008,2025-08-08 23:06:32.000000,cart,view_page,False,email
WEB303587,SESS104303,CUST1437,,checkout,remove_from_cart,False,direct
WEB303588,SESS102569,CUST1449,2025-06-03 14:39:43.000000,checkout,purchase,False,email
WEB303589,SESS101728,CUST1152,2025-10-02 03:37:57.000000,category,add_to_cart,True,paid_ads
WEB303590,SESS101779,CUST1041,2026-02-04 05:04:01.000000,checkout,remove_from_cart,False,direct
WEB303591,SESS102745,CUST1394,2025-06-15 09:08:32.000000,checkout,,False,paid_ads
WEB303592,SESS106861,CUST1201,2026-01-23 07:56:38.000000,product,view_page,False,direct
WEB303593,SESS107131,CUST1339,2025-04-09 20:48:03.000000,search_results,add_to_cart,True,social
WEB303594,SESS107727,CUST1279,2025-12-26 01:31:06.000000,search_results,view_page,False,paid_ads
WEB303595,SESS106077,CUST1450,2025-12-31 09:49:40.000000,home,purchase,False, organic_search 
WEB303596,SESS101918,CUST1270,2025-08-02 09:52:51.000000,category,search,False,email
,SESS102594,CUST1095,2025-11-20 20:06:49.000000,search_results,add_to_cart,True,direct
WEB303598,SESS100524,CUST1317,2025-02-24 07:33:06.000000,cart,view_page,False,organic_search
WEB303599,SESS100297,CUST1256,2025-07-13 15:56:34.000000,search_results,purchase,False,organic_search
WEB303600,SESS102219,CUST1010,2025-06-09 21:04:03.000000,cart,add_to_cart,True,paid_ads
WEB303601,SESS104832,CUST1423,2026-01-11 20:07:34.000000,cart,view_page,False,direct
WEB303602,SESS104852,CUST1185,2025-08-06 02:51:54.000000,checkout,search,False,social
WEB303603,SESS107478,CUST1399,2026-02-03 09:58:17.000000,product,purchase,False,organic_search
WEB303604,SESS101613,CUST1337,2026-01-20 18:22:40.000000,product,purchase,False,social
WEB303605,SESS101846,CUST1381,2025-02-27 02:57:24.000000,cart,add_to_cart,True,email
 web303606 ,SESS106721,CUST1419,2025-08-15 23:03:16.000000,product,remove_from_cart,,organic_search
WEB303607,SESS101169,CUST1318,2025-05-24 17:10:38.000000,category,view_page,False,email
WEB303608,SESS107281,CUST1223,2025-12-28 17:10:45.000000,home, add_to_cart ,True,paid_ads
WEB303609,SESS105710,CUST1243,2025-03-16 07:44:35.000000,category,remove_from_cart,False,email
WEB303610,SESS104577,CUST1483,2025-08-23 05:14:09.000000,category,purchase,False,paid_ads
WEB303611,SESS100639,CUST1124,2025-03-31 22:36:06.000000,home,search,False,direct
WEB303612,SESS100998,CUST1421,2025-03-25 03:11:15.000000,category,add_to_cart,True,organic_search
WEB303613,,CUST1441,2025-12-02 20:22:16.000000,cart,,False,organic_search
WEB303614,SESS105250,CUST1346,2025-07-22 02:49:04.000000,category,view_page,False,
WEB303615,SESS106831,CUST1175,2025-07-02 11:11:49.000000,cart,search,False,
WEB303616,SESS107406,CUST1171,,home,add_to_cart,True,email
WEB303617,SESS106836,CUST1001,2025-08-18 09:49:21.000000,,add_to_cart,True,direct
WEB303618,SESS101160,CUST1096,2025-11-04 18:38:17.000000,home,view_page,False,social
,SESS105206,CUST1224,2025-10-17 01:13:51.000000,product,SEARCH,False,paid_ads
,SESS104551,CUST1079,2025-03-17 04:27:11.000000,cart,add_to_cart,True,email
WEB303621,SESS101720,CUST1225,2025-11-25 01:34:50.000000,category,search,False,direct
WEB303622,SESS100864,CUST1345,2025-04-02 09:33:12.000000,home,purchase,False,direct
,SESS103510,CUST1181,2025-08-02 11:54:43.000000,home,remove_from_cart,False,
WEB303624,SESS102534,CUST1177,,search_results,search,False,email
WEB303625,SESS105728,CUST1494,2025-03-06 16:51:27.000000,search_results,remove_from_cart,False,email
WEB303626,SESS105692,CUST1258,2025-12-30 04:07:21.000000,product,remove_from_cart,,organic_search
WEB303627,SESS101157,CUST1015,2025-02-21 17:17:04.000000,category,add_to_cart,True,social
WEB303628,,CUST1249,2025-02-26 19:51:02.000000,home,view_page,False,paid_ads
WEB303629,,CUST1390,2025-09-18 23:42:40.000000, home ,remove_from_cart,False,organic_search
WEB303630,SESS101869,CUST1387,2025-03-06 09:24:53.000000,category,purchase,,
WEB303631,SESS101319,CUST1047,2026-01-31 11:38:54.000000,category,search,False,social
WEB303632, SESS102111 ,CUST1325,2026-01-18 07:23:04.000000,cart,search,False,paid_ads
,SESS105147,CUST1143,2025-10-14 11:52:55.000000,home,search,False,email
WEB303634,SESS103440,CUST1352,2025-09-14 07:40:15.000000,checkout,view_page,False,social
WEB303635,SESS103882,CUST1497,2025-09-04 15:04:54.000000, cart ,view_page,False,email
WEB303636,SESS107082,CUST1403,2025-04-21 13:53:07.000000,checkout,search,False,organic_search
WEB303637,SESS107619,CUST1359,2025-11-07 21:16:24.000000,cart,search,False,paid_ads
