order_id,customer_id,sku,quantity,unit_price,total_amount,discount_amount,order_status,order_datetime,session_id
ORD6436,CUST1035,SKU10039,5.0,114.71,573.55,57.35,returned,,SESS102563
ORD6437,CUST1327,SKU10154,2.0,282.19,564.38,28.22,delivered,2026-02-13 15:55:13.000000,SESS102571
,,SKU10043,5.0,57.95,,28.98,shipped,2026-02-13 15:55:13.000000,
ORD6439,CUST1476,SKU10196,1.0,24.57,,0.0,,2026-02-03 01:21:55.000000,
ORD6440,CUST1476,SKU10021,2.0,435.93,871.86,0.0,delivered,2026-02-03 01:21:55.000000,
ORD6441,CUST1476,,2.0,,841.36,0.0,delivered,2026-02-03 01:21:55.000000,SESS102573
ORD6442,CUST1476,SKU10158,4.0,30.46,121.84,6.09,delivered,2026-02-03 01:21:55.000000,
ORD6443,,SKU10140,4.0,321.34,1285.36,0.0,shipped,2025-05-06 02:12:51.000000,SESS102576
ORD6444,CUST1186,SKU10193,5.0,172.15,860.75,129.11,delivered,2025-05-06 02:12:51.000000,SESS102576
ORD6445,CUST1397,SKU10180,5.0,75.86,379.3,0.0,,2025-03-26 08:23:02.000000,SESS102579
ORD6446,CUST1397,SKU10091,3.0,32.0,96.0,4.8,delivered,2025-03-26 08:23:02.000000,SESS102579
ORD6447,CUST1397,SKU10158,1.0,30.46,30.46,4.57,returned,2025-03-26 08:23:02.000000,SESS102579
ORD6448,CUST1397,SKU10104,1.0,24.71,24.71,3.71,delivered,2025-03-26 08:23:02.000000,SESS102579
ORD6449, cust1397 ,SKU10168,4.0,291.26,1165.04,0.0,delivered,2025-03-26 08:23:02.000000,SESS102579
ORD6450,CUST1441,SKU10007,5.0,327.49,1637.45,327.49,shipped,2025-07-12 12:01:48.000000,SESS102581
ORD6451,CUST1441,SKU10178,,,1822.95,182.3, delivered ,2025-07-12 12:01:48.000000,SESS102581
ORD6452,CUST1441,SKU10138,5.0,52.71,263.55,0.0,cancelled,2025-07-12 12:01:48.000000,SESS102581
ORD6453,CUST1195,SKU10067,4.0,171.82,687.28,0.0,delivered,2025-10-07 13:38:13.000000,
ORD6454,CUST1322,SKU10085,4.0,46.2,184.8,18.48,delivered,2025-09-25 03:28:39.000000,SESS102598
ORD6455,CUST1322,SKU10157,1.0,365.61,365.61,73.12,delivered,2025-09-25 03:28:39.000000,SESS102598
ORD6456,CUST1246,SKU10056,1.0,85.54,85.54,0.0,processing,2025-11-14 22:28:45.000000,SESS102600
ORD6457,CUST1097,SKU10134,5.0,117.12,585.6,0.0,delivered,2025-12-10 02:09:51.000000,SESS102601
ORD6458,CUST1350,SKU10130,5.0,507.51,2537.55,507.51,shipped,2025-11-20 14:18:18.000000,SESS102604
ORD6459,CUST1350,SKU10069,4.0,406.56,1626.24,,delivered,2025-11-20 14:18:18.000000,
ORD6460,CUST1350,SKU10097,1.0,133.61,133.61,0.0,cancelled,2025-11-20 14:18:18.000000,SESS102604
,CUST1350,SKU10116,2.0,247.1,494.2,74.13,cancelled,2025-11-20 14:18:18.000000,
,CUST1233,SKU10178,1.0,364.59,364.59,0.0,delivered,2025-05-20 05:32:18.000000,
ORD6463,CUST1233,SKU10037,5.0,33.26,166.3,16.63, delivered ,2025-05-20 05:32:18.000000,SESS102605
ORD6464, CUST1255 ,SKU10128,3.0,133.03,399.09,59.86,processing,2025-12-01 07:11:59.000000,SESS102611
ORD6465, CUST1255 ,SKU10090,5.0,411.71,2058.55,0.0,delivered,2025-12-01 07:11:59.000000,SESS102611
ORD6466,CUST1115,SKU10059,1.0,226.78,226.78,0.0,delivered,2025-04-27 00:06:03.000000,SESS102623
ORD6467,CUST1115,SKU10189,5.0,79.97,399.85,19.99, delivered ,2025-04-27 00:06:03.000000,SESS102623
ORD6468,, SKU10016 ,5.0,121.25,606.25,90.94,delivered,,SESS102623
ORD6469,CUST1031, sku10050 ,3.0,293.46,880.38,88.04,processing,2025-02-18 05:44:38.000000,SESS102629
ORD6470,CUST1031,SKU10075,3.0,115.52,346.56,,delivered,2025-02-18 05:44:38.000000,SESS102629
,CUST1031,SKU10019,1.0,461.7,461.7,46.17,delivered,2025-02-18 05:44:38.000000,
ORD6472,CUST1031,SKU10060,3.0,78.73,236.19,0.0,delivered,2025-02-18 05:44:38.000000,
ORD6473,CUST1474,SKU10087,2.0,,439.32,0.0,shipped,2025-06-15 12:34:51.000000,
ORD6474,CUST1474,SKU10090,2.0,411.71,,0.0,delivered,2025-06-15 12:34:51.000000,SESS102654
ORD6475,CUST1070,SKU10051,3.0,57.19,171.57,0.0,delivered,2025-02-16 14:22:24.000000,SESS102657
ORD6476,CUST1070,SKU10154,5.0,282.19,1410.95,282.19,delivered,2025-02-16 14:22:24.000000,
ORD6477,CUST1070,SKU10173,3.0,121.81,365.43,18.27,cancelled,2025-02-16 14:22:24.000000,SESS102657
ORD6478,CUST1070,SKU10143,4.0,138.79,555.16,0.0,processing,2025-02-16 14:22:24.000000,SESS102657
ORD6479,CUST1070,SKU10103,1.0,141.22,141.22,21.18,shipped,2025-02-16 14:22:24.000000,SESS102657
ORD6480,CUST1098,SKU10192,3.0,87.79,263.37,26.34,delivered,2025-12-22 14:49:56.000000,SESS102683
ORD6481,CUST1495,SKU10145,5.0,127.53,637.65,0.0,shipped,2025-11-03 22:57:23.000000,
ORD6482,CUST1495,SKU10186,3.0,160.99,482.97,48.3,shipped,2025-11-03 22:57:23.000000,SESS102684
,CUST1495,SKU10051,3.0,57.19,171.57,17.16,delivered,2025-11-03 22:57:23.000000,
ORD6484,CUST1495,SKU10045,5.0,210.29,1051.45,0.0,cancelled,2025-11-03 22:57:23.000000,SESS102684
ORD6485,CUST1495,SKU10185,,,978.39,48.92,delivered,2025-11-03 22:57:23.000000,SESS102684
ORD6486,CUST1301,,3.0,69.48,208.44,0.0,shipped,2025-12-25 19:24:15.000000,SESS102695
ORD6487,CUST1301,SKU10004,1.0,537.17,537.17,0.0,delivered,2025-12-25 19:24:15.000000,SESS102695
ORD6488,CUST1301,SKU10081,5.0,313.85,1569.25,235.39,delivered,2025-12-25 19:24:15.000000,SESS102695
ORD6489,CUST1094,SKU10175,1.0,,174.21,0.0,cancelled,2025-08-24 00:43:17.000000,SESS102699
ORD6490,CUST1147,SKU10089,5.0,168.99,844.95,0.0,delivered,2025-12-09 17:55:39.000000,SESS102700
ORD6491,CUST1147,SKU10174,1.0,209.27,209.27,,delivered,2025-12-09 17:55:39.000000,
,CUST1259,SKU10011,5.0,324.16,1620.8,162.08,cancelled,2025-10-27 08:42:31.000000,
ORD6493,CUST1394,SKU10043,3.0,57.95,173.85,0.0,shipped,2025-06-11 16:37:09.000000,SESS102706
ORD6494,CUST1392,SKU10156,1.0,53.83,53.83,2.69,processing,2025-05-13 07:06:44.000000,SESS102709
ORD6495,CUST1392, sku10146 ,4.0,373.42,1493.68,0.0,shipped,2025-05-13 07:06:44.000000,SESS102709
ORD6496,CUST1392,SKU10084,2.0,310.58,621.16,0.0,processing,2025-05-13 07:06:44.000000,SESS102709
ORD6497,,SKU10098,4.0,,1526.12,, delivered ,2025-05-13 07:06:44.000000,SESS102709
ORD6498,CUST1392,SKU10148,2.0,58.07,116.14,0.0,processing,2025-05-13 07:06:44.000000,SESS102709
ORD6499,CUST1213,SKU10146,4.0,373.42,1493.68,0.0,DELIVERED,2026-01-23 15:05:53.000000,SESS102716
ORD6500,CUST1213,SKU10058,1.0,270.95,270.95,0.0,processing,2026-01-23 15:05:53.000000,SESS102716
ORD6501,CUST1213,SKU10069,3.0,406.56,1219.68,60.98,delivered,2026-01-23 15:05:53.000000,SESS102716
ORD6502,CUST1213,SKU10124,2.0,117.56,235.12,,shipped,2026-01-23 15:05:53.000000,SESS102716
ORD6503,CUST1213,SKU10045,5.0,210.29,1051.45,210.29, shipped ,2026-01-23 15:05:53.000000,SESS102716
ORD6504,CUST1404,sku10101,1.0,72.51,72.51,10.88,delivered,,SESS102724
ORD6505,CUST1404,SKU10038,3.0,239.32,717.96,0.0, delivered ,2025-12-14 16:23:54.000000,SESS102724
ORD6506,CUST1404,SKU10182,4.0,195.45,,156.36,delivered,2025-12-14 16:23:54.000000,SESS102724
,CUST1404,SKU10061,2.0,11.55,23.1,4.62,cancelled,2025-12-14 16:23:54.000000,
ORD6508,CUST1404,SKU10026,,354.92,709.84,70.98,cancelled,2025-12-14 16:23:54.000000,
ORD6509,,SKU10043,5.0,57.95,289.75,43.46,delivered,2025-10-17 07:36:31.000000,SESS102728
ORD6510,CUST1320,SKU10016,2.0,121.25,242.5,36.38,delivered,2025-07-06 11:08:19.000000,SESS102730
ORD6511,CUST1320,SKU10057,2.0,152.9,305.8,45.87,delivered,2025-07-06 11:08:19.000000,SESS102730
ORD6512,,SKU10061,3.0,11.55,34.65,3.46,delivered,2025-07-06 11:08:19.000000,SESS102730
ORD6513,CUST1320,SKU10030,2.0,364.83,729.66,109.45,cancelled,2025-07-06 11:08:19.000000,SESS102730
,CUST1320,SKU10009,4.0,461.22,1844.88,276.73,delivered,2025-07-06 11:08:19.000000,
ORD6515,CUST1317,SKU10038,3.0,239.32,717.96,0.0,shipped,2025-09-03 08:11:23.000000,SESS102733
ORD6516,CUST1025,SKU10003,4.0,82.31,329.24,16.46,delivered,2025-05-28 17:40:18.000000,SESS102751
ORD6517,CUST1025,SKU10130,1.0,507.51,507.51,,processing,2025-05-28 17:40:18.000000,SESS102751
ORD6518,CUST1025,SKU10144,5.0,18.48,92.4,9.24,delivered,2025-05-28 17:40:18.000000, SESS102751 
ORD6519,CUST1327,SKU10159,2.0,344.17,688.34,0.0,delivered,2026-01-13 01:48:04.000000,SESS102755
ORD6520,CUST1211,SKU10053,2.0,267.04,534.08,26.7,cancelled,2025-08-26 23:53:35.000000,SESS102760
ORD6521,CUST1211,SKU10137,2.0,246.2,492.4,24.62,,2025-08-26 23:53:35.000000,SESS102760
ORD6522,CUST1211,,4.0,338.04,1352.16,0.0,,2025-08-26 23:53:35.000000,SESS102760
ORD6523,CUST1140,SKU10103,1.0,141.22,141.22,14.12,shipped,2025-05-14 05:41:17.000000,SESS102769
ORD6524,CUST1286,SKU10148,5.0,58.07,290.35,0.0,delivered,2025-04-15 11:43:37.000000,
ORD6525,CUST1286,SKU10109,3.0,314.75,944.25,47.21,shipped,2025-04-15 11:43:37.000000,sess102774
ORD6526,CUST1286,,4.0,115.52,462.08,69.31,delivered,,SESS102774
ORD6527,CUST1286,SKU10182,5.0,195.45,,97.73,shipped,2025-04-15 11:43:37.000000,SESS102774
ORD6528,CUST1286,SKU10019,4.0,461.7,1846.8,0.0,delivered,2025-04-15 11:43:37.000000,SESS102774
ORD6529,CUST1452,SKU10177,3.0,69.72,,41.83,delivered,2025-04-12 22:24:17.000000,SESS102783
ORD6530,CUST1452,SKU10161,5.0,347.02,1735.1,,delivered,2025-04-12 22:24:17.000000, SESS102783 
ORD6531,CUST1452,SKU10001,5.0,216.68,1083.4,108.34,shipped,2025-04-12 22:24:17.000000, SESS102783 
ORD6532,CUST1193,SKU10127,5.0,50.76,253.8,12.69,delivered,,SESS102789
ORD6533,CUST1193,SKU10150,2.0,283.12,566.24,113.25,cancelled,2025-09-06 16:37:18.000000,SESS102789
ORD6534,CUST1186,SKU10182,1.0,195.45,195.45,0.0,shipped,2025-07-18 16:26:16.000000,SESS102793
ORD6535,CUST1186,SKU10045,2.0,210.29,420.58,42.06,delivered,2025-07-18 16:26:16.000000,SESS102793
,CUST1186,SKU10010,2.0,368.87,737.74,110.66,delivered,2025-07-18 16:26:16.000000,
ORD6537,CUST1186,SKU10051,5.0,57.19,285.95,,delivered,2025-07-18 16:26:16.000000,SESS102793
ORD6538,CUST1186,SKU10177,5.0,69.72,348.6,34.86,cancelled,2025-07-18 16:26:16.000000,SESS102793
,,SKU10131,5.0,221.35,1106.75,55.34,delivered,2025-06-01 09:40:22.000000,
ORD6540,CUST1483,,5.0,135.67,,101.75,processing,2025-06-01 09:40:22.000000,SESS102799
ORD6541,,SKU10158,3.0,30.46,91.38,0.0,delivered,2025-06-01 09:40:22.000000,SESS102799
ORD6542,CUST1164,SKU10081,4.0,313.85,1255.4,125.54,delivered,2026-02-10 20:30:14.000000,SESS102809
,CUST1164,SKU10039,1.0,114.71,,22.94,shipped,2026-02-10 20:30:14.000000,
ORD6544,CUST1164,SKU10077,3.0,509.6,1528.8,0.0,delivered,2026-02-10 20:30:14.000000,SESS102809
ORD6545,CUST1347,SKU10130,1.0,507.51,507.51,,delivered,2025-12-30 20:07:59.000000,SESS102810
ORD6546,CUST1347,SKU10095,4.0,213.64,854.56,,delivered,2025-12-30 20:07:59.000000,SESS102810
,CUST1347,SKU10016,5.0,121.25,606.25,0.0,delivered,2025-12-30 20:07:59.000000,
,CUST1347,SKU10102,2.0,409.05,818.1,0.0,cancelled,2025-12-30 20:07:59.000000,
ORD6549,CUST1347,SKU10006,4.0,236.41,945.64,0.0,delivered,2025-12-30 20:07:59.000000,SESS102810
ORD6550,CUST1322,sku10018,4.0,395.81,1583.24,237.49,delivered,2025-08-26 14:36:37.000000,SESS102815
ORD6551,CUST1322,SKU10003,2.0,82.31,164.62,8.23,delivered,2025-08-26 14:36:37.000000,SESS102815
ORD6552,CUST1322,SKU10097,2.0,133.61,267.22,0.0,processing,2025-08-26 14:36:37.000000,SESS102815
ORD6553,CUST1322,SKU10077,2.0,509.6,1019.2,50.96,delivered,2025-08-26 14:36:37.000000,SESS102815
ORD6554,CUST1322,SKU10132,,219.68,,0.0,shipped,2025-08-26 14:36:37.000000,SESS102815
ORD6555,CUST1226,SKU10188,4.0,337.38,1349.52,0.0,shipped,2025-07-16 20:31:26.000000,SESS102818
ORD6556,CUST1110,SKU10076,4.0,287.55,1150.2,57.51,delivered,2025-03-25 01:52:54.000000,SESS102821
ORD6557,CUST1110,SKU10035,5.0,439.47,2197.35,0.0,shipped,2025-03-25 01:52:54.000000,SESS102821
ORD6558,CUST1209,SKU10139,3.0,150.47,451.41,0.0,delivered,2025-06-28 05:57:24.000000,SESS102849
ORD6559,CUST1209,sku10181,3.0,93.27,279.81,41.97,shipped,2025-06-28 05:57:24.000000,SESS102849
ORD6560,CUST1209,SKU10179,3.0,205.59,616.77,61.68,delivered,2025-06-28 05:57:24.000000,SESS102849
ORD6561,CUST1209,SKU10091,2.0,32.0,64.0,0.0,delivered,2025-06-28 05:57:24.000000,SESS102849
,CUST1209,SKU10178,5.0,364.59,,0.0,processing,2025-06-28 05:57:24.000000,
ORD6563,CUST1122,SKU10175,5.0,174.21,871.05,43.55,shipped,2025-11-22 08:13:18.000000,SESS102854
ORD6564,CUST1122,SKU10038,4.0,239.32,957.28,47.86,,2025-11-22 08:13:18.000000,SESS102854
,CUST1122,,2.0,269.52,539.04,26.95,shipped,,
ORD6566,CUST1228,SKU10153,2.0,328.51,657.02,65.7,delivered,2025-09-30 14:22:36.000000,SESS102876
ORD6567,CUST1228,SKU10198,4.0,276.57,1106.28,165.94,delivered,2025-09-30 14:22:36.000000,SESS102876
ORD6568,CUST1228,SKU10090,4.0,411.71,1646.84,82.34,shipped,2025-09-30 14:22:36.000000,SESS102876
ORD6569,CUST1197,SKU10129,3.0,159.71,479.13,71.87,delivered,2025-07-04 06:14:37.000000,SESS102879
ORD6570,CUST1482,SKU10080,3.0,63.19,189.57,28.44,delivered,2025-03-24 11:55:18.000000,SESS102881
ORD6571,CUST1482,SKU10004,5.0,537.17,2685.85,,delivered,2025-03-24 11:55:18.000000,SESS102881
ORD6572,CUST1482,SKU10104,5.0,24.71,123.55,18.53,shipped,2025-03-24 11:55:18.000000,SESS102881
ORD6573,CUST1482,SKU10000,2.0,459.52,919.04,91.9,processing,2025-03-24 11:55:18.000000,SESS102881
ORD6574,CUST1482,SKU10179,3.0,205.59,,0.0,delivered,2025-03-24 11:55:18.000000,SESS102881
ORD6575,CUST1474,SKU10059,2.0,226.78,453.56,68.03,shipped,2025-12-15 23:55:38.000000,SESS102903
ORD6576,CUST1474,SKU10032,1.0,168.51,168.51,,processing,2025-12-15 23:55:38.000000,SESS102903
ORD6577,CUST1474,SKU10054,5.0,234.12,1170.6,0.0,delivered,2025-12-15 23:55:38.000000,SESS102903
ORD6578,CUST1474,SKU10053,1.0,,267.04,0.0,delivered,2025-12-15 23:55:38.000000,SESS102903
ORD6579,CUST1401,SKU10150,2.0,283.12,566.24,0.0,delivered,2025-03-02 07:13:31.000000,SESS102905
ORD6580,CUST1257,SKU10138,4.0,52.71,210.84,10.54,delivered,2025-12-30 17:58:13.000000,SESS102908
ord6581,CUST1257,SKU10196,3.0,24.57,73.71,0.0,processing,2025-12-30 17:58:13.000000,  
ORD6582,CUST1257,SKU10020,5.0,366.84,1834.2,91.71,delivered,2025-12-30 17:58:13.000000,SESS102908
ORD6583, cust1224 ,SKU10070,4.0,,1161.52,116.15,cancelled,2025-06-23 18:36:40.000000,SESS102924
ORD6584, cust1224 ,SKU10084,2.0,310.58,621.16,93.17,delivered,,SESS102924
ORD6585, cust1224 ,SKU10075,4.0,115.52,462.08,0.0,delivered,,SESS102924
ORD6586,CUST1330,SKU10084,4.0,310.58,1242.32,248.46,processing,2025-09-27 05:40:21.000000,SESS102927
ORD6587,CUST1330,SKU10171,4.0,68.21,272.84,0.0,delivered,2025-09-27 05:40:21.000000,SESS102927
,cust1330,SKU10093,1.0,338.04,338.04,50.71,delivered,2025-09-27 05:40:21.000000,
ORD6589,CUST1020,SKU10071,2.0,145.22,290.44,43.57,,2025-04-13 17:53:01.000000,
ORD6590,CUST1020,SKU10110,4.0,46.14,184.56,18.46,delivered,2025-04-13 17:53:01.000000,SESS102929
ORD6591,CUST1137,SKU10182,4.0,195.45,781.8,78.18,delivered,2025-12-16 14:27:31.000000,
,CUST1137,sku10026,5.0,354.92,1774.6,0.0,processing,2025-12-16 14:27:31.000000,
ORD6593,CUST1252,SKU10142,2.0,171.53,343.06,0.0,delivered,2025-10-30 10:44:13.000000,SESS102941
ORD6594,CUST1252,SKU10010,5.0,368.87,1844.35,0.0,returned,2025-10-30 10:44:13.000000,SESS102941
ORD6595,CUST1151,SKU10080,1.0,,63.19,3.16,delivered,2025-08-01 22:11:34.000000,SESS102944
ORD6596,CUST1151,SKU10045,5.0,210.29,1051.45,0.0,shipped,2025-08-01 22:11:34.000000,SESS102944
ORD6597,CUST1151,SKU10132,4.0,219.68,878.72,87.87,returned,2025-08-01 22:11:34.000000,SESS102944
ORD6598,CUST1151,SKU10169,1.0,67.28,67.28,0.0,delivered,2025-08-01 22:11:34.000000,SESS102944
ORD6599,CUST1246,SKU10164,1.0,420.68,420.68,,delivered,2025-06-06 22:31:46.000000,SESS102945
ORD6600,CUST1395,SKU10189,3.0,79.97,239.91,12.0,delivered,2026-01-25 11:53:39.000000,SESS102959
ORD6601,CUST1345,SKU10186,4.0,160.99,643.96,32.2,cancelled,2025-02-26 15:41:25.000000,SESS102960
,CUST1345,,1.0,24.57,24.57,0.0,delivered,2025-02-26 15:41:25.000000,
ORD6603,CUST1345,SKU10069,3.0,406.56,1219.68,182.95,delivered,2025-02-26 15:41:25.000000,SESS102960
ORD6604,CUST1345,SKU10080,5.0,,315.95,15.8,processing,2025-02-26 15:41:25.000000,SESS102960
ORD6605,,SKU10156,3.0,53.83,161.49,0.0,cancelled,2025-02-26 15:41:25.000000,SESS102960
ORD6606,CUST1182,SKU10164,5.0,420.68,2103.4,210.34,processing,2025-03-25 03:21:06.000000,SESS102966
ORD6607,CUST1182,SKU10103,2.0,141.22,282.44,56.49,delivered,2025-03-25 03:21:06.000000,SESS102966
ORD6608,CUST1283,SKU10184,2.0,324.76,649.52,0.0,delivered,2025-08-15 08:15:39.000000,SESS102971
ORD6609,CUST1283,SKU10069,1.0,406.56,406.56,81.31,delivered,2025-08-15 08:15:39.000000,SESS102971
ORD6610,CUST1283,SKU10022,4.0,346.49,1385.96,0.0, delivered ,,SESS102971
ORD6611,CUST1283,SKU10108,3.0,272.62,817.86,0.0,delivered,2025-08-15 08:15:39.000000,SESS102971
ORD6612,CUST1283,SKU10105,3.0,375.86,1127.58,169.14,delivered,2025-08-15 08:15:39.000000,SESS102971
ORD6613,CUST1201,,3.0,168.51,505.53,75.83,shipped,2025-07-07 18:16:33.000000,SESS102979
ORD6614, CUST1381 ,SKU10191,4.0,435.85,1743.4,0.0,processing,2026-02-06 11:02:57.000000,SESS102987
ORD6615,cust1381,SKU10128,3.0,,399.09,39.91,CANCELLED,2026-02-06 11:02:57.000000,
ORD6616,CUST1381,SKU10120,1.0,37.91,37.91,1.9,,2026-02-06 11:02:57.000000,SESS102987
ORD6617,CUST1381,SKU10154,1.0,282.19,282.19,56.44,delivered,2026-02-06 11:02:57.000000,SESS102987
ORD6618,CUST1381,SKU10130,2.0,507.51,1015.02,0.0,delivered,2026-02-06 11:02:57.000000,SESS102987
ORD6619,,SKU10000,1.0,459.52,459.52,91.9,delivered,2025-08-11 14:22:34.000000,SESS102995
ORD6620,CUST1121,SKU10121,3.0,10.64,31.92,1.6,delivered,2025-11-23 20:22:04.000000,SESS102998
ORD6621, CUST1121 ,SKU10121,2.0,10.64,,,delivered,2025-11-23 20:22:04.000000,SESS102998
ORD6622,CUST1121,SKU10021,4.0,435.93,1743.72,0.0,shipped,2025-11-23 20:22:04.000000,SESS102998
ORD6623,CUST1121,SKU10185,1.0,326.13,326.13,0.0,delivered,2025-11-23 20:22:04.000000,SESS102998
ORD6624,,SKU10118,4.0,194.69,778.76,116.81,,2025-05-19 00:10:49.000000,
ORD6625,CUST1000,SKU10185,1.0,326.13,326.13,65.23,shipped,2025-05-19 00:10:49.000000,SESS103004
ORD6626,cust1000,SKU10128,3.0,133.03,399.09,39.91,returned,2025-05-19 00:10:49.000000,SESS103004
ORD6627,CUST1050,SKU10020,3.0,,1100.52,55.03,delivered,2025-10-21 17:35:23.000000,SESS103006
ORD6628,CUST1106,SKU10045,5.0,210.29,1051.45,52.57,delivered,2025-06-29 17:47:38.000000,SESS103016
ORD6629,CUST1106,,4.0,87.79,351.16,0.0,cancelled,2025-06-29 17:47:38.000000,SESS103016
ORD6630,CUST1458,SKU10068,4.0,49.65,198.6,0.0,delivered,2025-09-28 21:01:33.000000,SESS103018
ORD6631,CUST1458, SKU10040 ,5.0,183.9,919.5,183.9,returned,2025-09-28 21:01:33.000000,SESS103018
ORD6632,CUST1458,SKU10077,2.0,509.6,1019.2,0.0,shipped,2025-09-28 21:01:33.000000,SESS103018
ORD6633,CUST1458,SKU10047,1.0,403.03,403.03,0.0,shipped,2025-09-28 21:01:33.000000,SESS103018
ORD6634,CUST1458,,2.0,24.71,49.42,0.0,delivered,,SESS103018
ORD6635,CUST1292,SKU10183,4.0,42.69,170.76,8.54,delivered,2025-06-14 01:05:28.000000,SESS103022
ORD6636,CUST1292,SKU10101,1.0,72.51,72.51,14.5,cancelled,2025-06-14 01:05:28.000000,SESS103022
ORD6637,CUST1292,SKU10083,1.0,205.16,205.16,20.52,delivered,2025-06-14 01:05:28.000000,SESS103022
ORD6638,CUST1292,SKU10000,4.0,459.52,,0.0,delivered,2025-06-14 01:05:28.000000,SESS103022
ORD6639,,SKU10164,4.0,420.68,1682.72,0.0,returned,,SESS103022
ORD6640,CUST1009,SKU10008,5.0,373.85,1869.25,373.85,,2025-08-05 02:46:46.000000,SESS103024
ORD6641,CUST1485,SKU10066,4.0,270.66,1082.64,0.0,delivered,2025-05-20 04:50:02.000000,SESS103039
ORD6642,CUST1485,SKU10075,3.0,115.52,346.56,0.0,delivered,2025-05-20 04:50:02.000000,SESS103039
ORD6643,CUST1410,SKU10123,5.0,254.08,1270.4,,processing,2025-11-09 08:41:32.000000,SESS103041
ORD6644,CUST1410,SKU10066,5.0,270.66,1353.3,0.0,cancelled,2025-11-09 08:41:32.000000,SESS103041
ORD6645,CUST1410,SKU10021,5.0,435.93,2179.65,217.97,delivered,2025-11-09 08:41:32.000000,SESS103041
ORD6646,CUST1448,SKU10028,,316.53,1582.65,79.13,delivered,2025-05-02 23:20:29.000000,SESS103044
ORD6647,CUST1448,SKU10159,2.0,344.17,688.34,68.83,processing,2025-05-02 23:20:29.000000,SESS103044
ORD6648,CUST1448,SKU10009,3.0,461.22,1383.66,69.18,delivered,2025-05-02 23:20:29.000000,
ORD6649,CUST1489,SKU10193,2.0,172.15,344.3,0.0,delivered,2025-09-20 00:02:02.000000,SESS103050
ORD6650,CUST1489,SKU10170,5.0,113.02,565.1,84.77,shipped,2025-09-20 00:02:02.000000,SESS103050
ORD6651,CUST1489,SKU10091,3.0,32.0,96.0,0.0,cancelled,2025-09-20 00:02:02.000000,SESS103050
ORD6652,CUST1489,SKU10017,1.0,172.31,172.31,34.46,cancelled,2025-09-20 00:02:02.000000,SESS103050
ORD6653,CUST1489,SKU10011,,324.16,1296.64,194.5,delivered,2025-09-20 00:02:02.000000,SESS103050
ORD6654,CUST1498,SKU10137,1.0,246.2,246.2,12.31,delivered,2025-08-11 21:28:32.000000,SESS103057
,CUST1498,SKU10035,2.0,439.47,878.94,131.84,processing,2025-08-11 21:28:32.000000,
ORD6656,CUST1265,sku10018,5.0,395.81,1979.05,395.81,shipped,2025-03-17 21:04:26.000000,SESS103071
ORD6657,CUST1265,SKU10155,1.0,184.41,184.41,9.22, shipped ,2025-03-17 21:04:26.000000,SESS103071
ORD6658,CUST1265,SKU10094,4.0,326.96,1307.84,130.78,shipped,2025-03-17 21:04:26.000000,SESS103071
ORD6659,CUST1006,,2.0,160.06,320.12,0.0,shipped,2025-03-12 01:47:51.000000,SESS103086
ORD6660,CUST1006,SKU10005,3.0,267.13,801.39,120.21,cancelled,2025-03-12 01:47:51.000000,SESS103086
,,SKU10077,1.0,509.6,509.6,0.0,processing,2025-03-12 01:47:51.000000,
ORD6662, CUST1482 ,SKU10027,2.0,479.34,958.68,95.87,processing,2025-07-30 11:42:37.000000,SESS103095
ORD6663,CUST1482,SKU10024,3.0,246.6,739.8,110.97,shipped,2025-07-30 11:42:37.000000,
,CUST1482,SKU10133,3.0,,722.37,72.24,shipped,2025-07-30 11:42:37.000000,
ORD6665,CUST1347,SKU10181,,93.27,93.27,0.0,cancelled,2025-05-25 00:36:36.000000,SESS103096
ORD6666,,SKU10059,3.0,226.78,680.34,,delivered,2025-05-25 00:36:36.000000,SESS103096
,CUST1347,SKU10150,3.0,283.12,849.36,0.0,delivered,2025-05-25 00:36:36.000000,
 ord6668 ,cust1282,SKU10129,5.0,159.71,,79.86,processing,2025-06-09 18:43:03.000000,
ORD6669,CUST1282,SKU10151,3.0,235.31,705.93,0.0,processing,2025-06-09 18:43:03.000000,SESS103100
ORD6670,CUST1476,SKU10053,1.0,267.04,267.04,0.0,delivered,2025-12-02 05:15:07.000000,SESS103107
ORD6671,CUST1476,SKU10154,1.0,282.19,282.19,14.11,delivered,2025-12-02 05:15:07.000000,SESS103107
ORD6672,CUST1476,SKU10058,5.0,270.95,1354.75,270.95,shipped,2025-12-02 05:15:07.000000,SESS103107
ORD6673,CUST1476,SKU10053,,267.04,534.08,53.41,processing,2025-12-02 05:15:07.000000,SESS103107
ORD6674,CUST1476,SKU10080,3.0,63.19,189.57,28.44,delivered,2025-12-02 05:15:07.000000,SESS103107
ORD6675,CUST1431,SKU10123,5.0,254.08,1270.4,0.0,shipped,2025-12-27 18:33:15.000000,SESS103112
ORD6676,CUST1431,SKU10025,1.0,262.36,262.36,0.0,shipped,2025-12-27 18:33:15.000000,SESS103112
ORD6677,CUST1431,SKU10001,2.0,,433.36,0.0,delivered,,SESS103112
ORD6678,CUST1431,SKU10159,5.0,344.17,1720.85,0.0,,2025-12-27 18:33:15.000000,SESS103112
ORD6679,CUST1431,SKU10024,2.0,246.6,493.2,0.0,shipped,2025-12-27 18:33:15.000000,SESS103112
