event_id,session_id,customer_id,event_type,event_datetime,sku,quantity,unit_price
EVT202182,SESS101094,CUST1235,product_view,2025-12-21 03:28:15.000000,SKU10139,,150.47
EVT202183,SESS101094,,add_to_cart,2025-12-21 03:29:03.000000,SKU10139,2.0,150.47
EVT202184,SESS101094,CUST1235,begin_checkout,2025-12-21 03:30:43.000000,SKU10139,2.0,150.47
EVT202185,SESS101095,CUST1364,page_view,2025-10-17 06:10:29.000000,,,
EVT202186,SESS101096,CUST1030,page_view,2025-07-01 10:54:22.000000,,,
EVT202187,SESS101096,CUST1030,product_view,2025-07-01 10:54:50.000000,sku10116,,247.1
EVT202188,SESS101096,CUST1030,add_to_cart,2025-07-01 10:55:47.000000,,4.0,247.1
EVT202189,SESS101096,CUST1030,begin_checkout,2025-07-01 10:57:32.000000,SKU10116,4.0,247.1
EVT202190,SESS101097,CUST1261,page_view,2025-12-01 09:40:13.000000,,,
EVT202191,SESS101098,CUST1203,page_view,2025-04-10 07:33:02.000000,,,
EVT202192,SESS101098,CUST1203,product_view,2025-04-10 07:33:21.000000,SKU10132,,219.68
EVT202193,SESS101099,CUST1182,page_view,2025-11-19 16:31:44.000000,,,
EVT202194,SESS101099,CUST1182,product_view,2025-11-19 16:32:26.000000,SKU10115,,37.83
EVT202195,SESS101100,CUST1333,page_view,2025-02-23 22:27:30.000000,,,
EVT202196,SESS101100,CUST1333,product_view,2025-02-23 22:27:49.000000,SKU10011,,324.16
EVT202197,SESS101100,CUST1333,add_to_cart,2025-02-23 22:29:27.000000,SKU10011,2.0,324.16
EVT202198,SESS101101,,page_view,2025-12-24 00:55:17.000000,,,
EVT202199,SESS101101,,product_view,2025-12-24 00:55:22.000000,SKU10193,,172.15
 evt202200 ,SESS101101,CUST1439,add_to_cart,2025-12-24 00:56:32.000000,SKU10193,3.0,
EVT202201,SESS101101,CUST1439,begin_checkout,2025-12-24 00:58:30.000000,SKU10193,3.0,172.15
EVT202202,SESS101102,CUST1472,page_view,,,,
EVT202203,SESS101102,CUST1472,product_view,,SKU10122,,65.89
EVT202204, sess101102 ,CUST1472,add_to_cart,2025-03-17 21:00:17.000000,SKU10122,1.0,65.89
,SESS101102,CUST1472,begin_checkout,2025-03-17 21:03:10.000000,SKU10122,1.0,65.89
EVT202206,SESS101104,,page_view,2025-11-11 17:32:12.000000,,,
EVT202207,SESS101105,CUST1000,page_view,2025-06-24 00:08:27.000000,,,
EVT202208,,CUST1088,page_view,2025-05-05 15:22:37.000000,,,
EVT202209,SESS101106,CUST1088,product_view,2025-05-05 15:22:51.000000,SKU10170,,113.02
EVT202210,SESS101107,CUST1451,page_view,2025-12-31 00:59:24.000000,,,
EVT202211,SESS101108,CUST1279,page_view,2025-08-29 19:02:20.000000,,,
EVT202212,SESS101108,CUST1279,product_view,2025-08-29 19:02:34.000000,SKU10010,,368.87
EVT202213, sess101109 ,,page_view,,,,
EVT202214,SESS101109,,product_view,2025-11-01 21:48:03.000000,,,133.03
EVT202215,SESS101111,CUST1191,page_view,2025-08-11 09:58:39.000000,,,
EVT202216,SESS101111,CUST1191,product_view,2025-08-11 09:59:14.000000,SKU10036,,163.1
EVT202217, SESS101111 ,CUST1191,add_to_cart,2025-08-11 10:00:58.000000,SKU10036,4.0,163.1
EVT202218,SESS101112,CUST1000,page_view,2025-03-27 08:48:20.000000,,,
EVT202219,SESS101112,CUST1000,product_view,2025-03-27 08:49:12.000000,SKU10026,,
EVT202220,SESS101113,CUST1193,page_view,2025-12-26 02:44:19.000000,,,
EVT202221,SESS101113,CUST1193,product_view,2025-12-26 02:44:36.000000,SKU10125,,275.43
EVT202222,SESS101113,CUST1193,add_to_cart,2025-12-26 02:45:37.000000,SKU10125,3.0,275.43
EVT202223,SESS101113,CUST1193,begin_checkout,2025-12-26 02:48:47.000000,SKU10125,3.0,275.43
EVT202224,SESS101114,CUST1142,page_view,2025-10-21 22:02:02.000000,,,
EVT202225,SESS101114,CUST1142,product_view,2025-10-21 22:02:07.000000,SKU10057,,152.9
EVT202226,SESS101114,CUST1142,add_to_cart,2025-10-21 22:03:49.000000,SKU10057,4.0,152.9
EVT202227,SESS101114,CUST1142,begin_checkout,2025-10-21 22:05:29.000000,SKU10057,4.0,152.9
EVT202228,SESS101115,CUST1266,page_view,2026-01-10 17:00:18.000000,,,
EVT202229,SESS101116,CUST1183,page_view,2025-07-01 20:08:45.000000,,,
EVT202230,SESS101116,CUST1183,product_view,2025-07-01 20:09:11.000000,SKU10186,,160.99
EVT202231,SESS101116,CUST1183,,2025-07-01 20:11:37.000000,SKU10186,1.0,160.99
EVT202232,SESS101116,CUST1183,begin_checkout,2025-07-01 20:12:21.000000,SKU10186,1.0,160.99
EVT202233,SESS101117,CUST1179,page_view,2025-10-24 22:52:55.000000,,,
EVT202234,SESS101117,CUST1179,product_view,2025-10-24 22:53:10.000000,SKU10065,,139.06
EVT202235,SESS101118,CUST1245,page_view,2026-01-09 23:58:16.000000,,,
EVT202236,SESS101118,CUST1245,product_view,2026-01-09 23:58:48.000000,SKU10066,,270.66
EVT202237,SESS101119,CUST1305,page_view,2025-12-10 21:42:05.000000,,,
EVT202238,SESS101119,CUST1305,product_view,2025-12-10 21:42:51.000000,SKU10142,,171.53
EVT202239,SESS101121,CUST1180,page_view,2025-10-14 05:44:11.000000,,,
EVT202240,SESS101122,CUST1394,page_view,2025-05-27 14:51:39.000000,,,
EVT202241,SESS101122,CUST1394,product_view,2025-05-27 14:52:39.000000,SKU10126,,187.97
EVT202242,SESS101122,CUST1394,,2025-05-27 14:54:39.000000,SKU10126,3.0,187.97
EVT202243,SESS101122,CUST1394,begin_checkout,,SKU10126,3.0,187.97
EVT202244,SESS101123,,,2025-11-14 04:14:53.000000,,,
EVT202245,SESS101123,,product_view,,SKU10100,,329.83
EVT202246,SESS101123,,add_to_cart,2025-11-14 04:16:27.000000,SKU10100,2.0,329.83
EVT202247,SESS101124,CUST1213,page_view,2025-06-02 20:39:05.000000,,,
EVT202248,SESS101125,CUST1269,page_view,2025-07-07 02:01:28.000000,,,
EVT202249,SESS101125,CUST1269,product_view,2025-07-07 02:02:19.000000,SKU10170,,113.02
EVT202250,SESS101126,CUST1476,page_view,2025-03-16 20:22:48.000000,,,
EVT202251,SESS101126,CUST1476,product_view,2025-03-16 20:22:50.000000,SKU10169,,
EVT202252,SESS101126,CUST1476,add_to_cart,2025-03-16 20:25:16.000000,SKU10169,3.0,
EVT202253,SESS101126,CUST1476,begin_checkout,2025-03-16 20:25:47.000000,SKU10169,3.0,67.28
EVT202254,SESS101127,CUST1127,page_view,2025-08-31 17:20:01.000000,,,
EVT202255,SESS101127,CUST1127,product_view,2025-08-31 17:20:34.000000,,,39.81
EVT202256,SESS101130,CUST1182,page_view,2025-10-02 19:22:19.000000,,,
EVT202257,SESS101131,CUST1011,page_view,2025-04-13 17:38:39.000000,,,
EVT202258,SESS101131,CUST1011,product_view,2025-04-13 17:39:13.000000,SKU10068,,49.65
EVT202259,SESS101132,CUST1338,page_view,2025-08-22 05:40:30.000000,,,
EVT202260,,CUST1248,,2025-03-02 10:26:06.000000,,,
EVT202261,SESS101133,CUST1248,product_view,2025-03-02 10:26:28.000000,SKU10004,,537.17
EVT202262,SESS101133,CUST1248,add_to_cart,2025-03-02 10:28:57.000000,SKU10004,4.0,537.17
EVT202263,SESS101133,CUST1248,begin_checkout,2025-03-02 10:29:26.000000,SKU10004,4.0,537.17
EVT202264,SESS101133,CUST1248,purchase,2025-03-02 10:32:33.000000,SKU10004,,537.17
EVT202265,SESS101134,CUST1289,page_view,2025-11-24 01:26:23.000000,,,
EVT202266,,CUST1289,product_view,2025-11-24 01:26:35.000000,SKU10050,,293.46
EVT202267,SESS101135,CUST1375,page_view,2025-06-08 02:49:02.000000,,,
EVT202268,SESS101135,CUST1375,product_view,2025-06-08 02:49:45.000000,SKU10198,,42.44
EVT202269,SESS101135,CUST1375,add_to_cart,2025-06-08 02:51:53.000000,SKU10198,1.0,42.44
EVT202270,SESS101136,CUST1017,page_view,2025-06-03 13:31:13.000000,,,
EVT202271,SESS101136,CUST1017,product_view,2025-06-03 13:31:32.000000,SKU10033,,101.86
EVT202272,SESS101137,CUST1325,page_view,2025-02-23 09:37:20.000000,,,
EVT202273,SESS101137,CUST1325,product_view,2025-02-23 09:37:53.000000,,,
EVT202274,SESS101138,CUST1233,page_view,,,,
EVT202275,SESS101139,CUST1091,page_view,2025-06-24 07:13:23.000000,,,
EVT202276,SESS101139,CUST1091,product_view,2025-06-24 07:14:09.000000,SKU10149,,127.65
EVT202277,SESS101140,CUST1141,page_view,2025-03-06 04:00:57.000000,,,
EVT202278,SESS101141,CUST1447,page_view,2025-12-09 15:44:34.000000,,,
EVT202279,SESS101141,CUST1447,product_view,2025-12-09 15:44:50.000000,SKU10136,,111.64
EVT202280,SESS101142,CUST1457,page_view,2025-12-11 13:20:42.000000,,,
EVT202281,SESS101142,CUST1457,product_view,2025-12-11 13:20:51.000000,SKU10165,,368.67
EVT202282,SESS101143,,page_view,2025-07-09 10:32:37.000000,,,
EVT202283,SESS101143,CUST1004,product_view,2025-07-09 10:33:26.000000,sku10018,,395.81
EVT202284,SESS101144,,page_view,2025-06-07 07:11:55.000000,,,
EVT202285,SESS101144,,product_view,2025-06-07 07:11:59.000000,SKU10114,,220.39
EVT202286,SESS101145,CUST1060,page_view,2025-05-28 20:51:04.000000,,,
EVT202287,SESS101145,CUST1060,product_view,2025-05-28 20:51:43.000000,SKU10058,,270.95
EVT202288,,CUST1051,page_view,2025-12-12 05:16:46.000000,,,
EVT202289,SESS101148,CUST1051,product_view,2025-12-12 05:17:07.000000,SKU10135,,42.83
EVT202290,SESS101150,CUST1072,page_view,2025-11-13 09:39:08.000000,,,
EVT202291,,CUST1072,product_view,,SKU10039,,114.71
EVT202292,SESS101151,CUST1471,page_view,2025-05-11 01:03:35.000000,,,
EVT202293,SESS101151,CUST1471,product_view,2025-05-11 01:04:20.000000,SKU10173,,121.81
EVT202294,SESS101151,CUST1471,add_to_cart,2025-05-11 01:05:51.000000,SKU10173,,121.81
EVT202295,SESS101153,,page_view,2025-05-10 20:58:45.000000,,,
EVT202296,SESS101153,,product_view,2025-05-10 20:59:27.000000,SKU10071,,145.22
EVT202297,SESS101154,CUST1188,page_view,2025-07-08 23:49:34.000000,,,
EVT202298,SESS101154,CUST1188,product_view,2025-07-08 23:50:24.000000,SKU10027,,479.34
EVT202299,SESS101155,CUST1393,page_view,2026-01-29 20:21:01.000000,,,
EVT202300,SESS101155,CUST1393,product_view,2026-01-29 20:21:52.000000,SKU10105,,375.86
EVT202301,SESS101155,CUST1393,add_to_cart,,SKU10105,2.0,
EVT202302,SESS101156,CUST1463,page_view,2025-05-03 07:31:20.000000,,,
EVT202303,SESS101157,CUST1472,,2025-06-17 12:28:15.000000,,,
EVT202304,SESS101157,CUST1472,product_view,2025-06-17 12:28:54.000000,SKU10122,,65.89
EVT202305,SESS101158,CUST1217,page_view,2025-02-18 17:45:02.000000,,,
EVT202306,SESS101158,CUST1217,product_view,2025-02-18 17:45:57.000000,SKU10133,,240.79
EVT202307,SESS101158,CUST1217,add_to_cart,,SKU10133,3.0,240.79
EVT202308,SESS101159, CUST1065 ,page_view,2025-11-09 18:15:27.000000,,,
EVT202309,SESS101159,,product_view,2025-11-09 18:15:58.000000,SKU10186,,160.99
,SESS101160,CUST1133,page_view,2026-01-20 06:01:54.000000,,,
EVT202311,SESS101160,CUST1133,product_view,2026-01-20 06:02:45.000000,SKU10155,,184.41
EVT202312,SESS101160,CUST1133,add_to_cart,2026-01-20 06:03:46.000000,SKU10155,1.0,184.41
EVT202313,SESS101161, cust1480 ,page_view,2025-05-16 00:58:22.000000,,,
EVT202314,SESS101162,CUST1450,page_view,2025-05-04 16:57:10.000000,,,
EVT202315,SESS101162,CUST1450,product_view,2025-05-04 16:57:52.000000,SKU10089,,168.99
EVT202316,SESS101163,CUST1375,page_view,2025-06-15 13:27:11.000000,,,
EVT202317,SESS101163, cust1375 ,product_view,2025-06-15 13:27:41.000000,SKU10031,,
EVT202318,SESS101165,CUST1375,,2025-09-07 14:40:21.000000,,,
,SESS101165,CUST1375,product_view,2025-09-07 14:40:40.000000, SKU10058 ,,270.95
EVT202320,SESS101165,CUST1375,add_to_cart,2025-09-07 14:42:57.000000,SKU10058,1.0,
EVT202321,SESS101167,CUST1017,PAGE_VIEW,2025-12-13 20:58:34.000000,,,
 evt202322 ,SESS101167,CUST1017,product_view,2025-12-13 20:59:07.000000,SKU10120,,
EVT202323,SESS101167,CUST1017,add_to_cart,2025-12-13 20:59:54.000000,SKU10120,3.0,37.91
EVT202324,SESS101167,CUST1017,begin_checkout,2025-12-13 21:01:31.000000, SKU10120 ,3.0,37.91
EVT202325,SESS101168,cust1469,page_view,2025-12-10 18:48:00.000000,,,
EVT202326,SESS101169,CUST1163,page_view,2025-02-24 23:05:05.000000,,,
EVT202327,SESS101169,CUST1163,product_view,2025-02-24 23:05:40.000000,SKU10110,,46.14
EVT202328,SESS101170,CUST1251,page_view,2025-12-07 21:29:07.000000,,,
EVT202329,SESS101170,CUST1251,product_view,2025-12-07 21:29:42.000000,SKU10160,,274.32
 evt202330 ,SESS101170,CUST1251,,2025-12-07 21:30:21.000000,SKU10160,1.0,274.32
EVT202331,SESS101171,,page_view,2025-05-17 00:26:29.000000,,,
EVT202332,SESS101171,CUST1007,product_view,2025-05-17 00:26:56.000000,SKU10146,,373.42
EVT202333,sess101172,CUST1268,page_view,2026-01-21 07:53:16.000000,,,
EVT202334,SESS101173,CUST1367,page_view,2025-09-04 01:22:11.000000,,,
,SESS101173,CUST1367,product_view,2025-09-04 01:22:32.000000,SKU10197,,274.21
EVT202336,SESS101173,CUST1367,add_to_cart,2025-09-04 01:24:17.000000,SKU10197,4.0,274.21
evt202337,SESS101174,CUST1473,page_view,2025-10-16 19:51:58.000000,,,
EVT202338,SESS101174,CUST1473,product_view,2025-10-16 19:52:47.000000,SKU10182,,
EVT202339,SESS101175,CUST1446,page_view,2026-01-24 00:22:18.000000,,,
EVT202340,SESS101176,CUST1329,page_view,2025-11-23 07:43:02.000000,,,
,SESS101177,CUST1243,page_view,2025-03-26 19:22:11.000000,,,
EVT202342,SESS101177,CUST1243,product_view,2025-03-26 19:23:09.000000,SKU10074,,269.52
EVT202343,SESS101178,CUST1443,page_view,2026-01-19 15:22:36.000000,,,
EVT202344,SESS101178,CUST1443,product_view,2026-01-19 15:23:05.000000,SKU10070,,290.38
EVT202345,SESS101178,CUST1443,add_to_cart,2026-01-19 15:23:36.000000,SKU10070,1.0,290.38
EVT202346,,CUST1443,,2026-01-19 15:25:46.000000,SKU10070,1.0,290.38
EVT202347,SESS101179,CUST1479,page_view,2026-01-16 09:23:18.000000,,,
EVT202348,SESS101179,CUST1479,product_view,,SKU10011,,324.16
EVT202349,sess101179,CUST1479,add_to_cart,2026-01-16 09:25:07.000000,SKU10011,4.0,324.16
EVT202350,SESS101181,CUST1428,page_view,2025-05-15 11:57:31.000000,,,
EVT202351,,CUST1428,product_view,2025-05-15 11:58:09.000000,SKU10081,,313.85
EVT202352,SESS101182,CUST1310,page_view,2025-06-09 09:11:42.000000,,,
EVT202353,SESS101183,CUST1115,page_view,2025-09-01 16:28:24.000000,,,
EVT202354,SESS101183,CUST1115,product_view,2025-09-01 16:28:29.000000,SKU10127,,50.76
EVT202355,SESS101184,cust1126,page_view,,,,
 evt202356 ,SESS101185,CUST1142,page_view,2025-09-26 01:01:10.000000,,,
EVT202357,SESS101185,cust1142,product_view,2025-09-26 01:01:28.000000,SKU10090,,411.71
EVT202358,SESS101185,CUST1142,add_to_cart,2025-09-26 01:02:15.000000,SKU10090,3.0,411.71
EVT202359,SESS101187,CUST1449,page_view,2025-05-01 23:13:17.000000,,,
EVT202360,SESS101187,CUST1449,product_view,2025-05-01 23:13:36.000000,SKU10087,,219.66
EVT202361,SESS101188,CUST1366,page_view,2025-12-30 12:26:21.000000,,,
EVT202362, sess101188 ,CUST1366,product_view,2025-12-30 12:26:32.000000,,,461.22
,SESS101189,CUST1301,page_view,2025-05-05 13:21:21.000000,,,
EVT202364,SESS101190,CUST1021,page_view,2025-05-27 10:11:52.000000,,,
EVT202365,SESS101190,CUST1021,product_view,2025-05-27 10:12:10.000000,SKU10150,,
EVT202366,SESS101190,CUST1021,add_to_cart,2025-05-27 10:14:47.000000,SKU10150,1.0,283.12
EVT202367,SESS101191,CUST1293,page_view,2025-12-18 20:22:06.000000,,,
EVT202368,SESS101192,CUST1377,page_view,2025-07-15 00:28:37.000000,,,
EVT202369,SESS101193,CUST1207,page_view,2025-04-12 17:49:30.000000,,,
EVT202370,SESS101193,CUST1207,product_view,2025-04-12 17:49:52.000000,SKU10175,,174.21
EVT202371,SESS101194,CUST1124,,2025-04-17 04:28:34.000000,,,
EVT202372,SESS101194,CUST1124, product_view ,2025-04-17 04:28:54.000000,,,274.03
EVT202373,SESS101194,CUST1124,,,,1.0,274.03
EVT202374,SESS101194,CUST1124,begin_checkout,2025-04-17 04:31:39.000000,SKU10152,1.0,274.03
EVT202375,SESS101195,CUST1063,page_view,2025-07-28 00:30:12.000000,,,
EVT202376,SESS101195, CUST1063 ,product_view,2025-07-28 00:31:02.000000,SKU10145,,127.53
EVT202377,sess101196,CUST1106,page_view,2025-09-02 00:16:40.000000,,,
EVT202378,,CUST1106,product_view,2025-09-02 00:17:01.000000,sku10018,,395.81
EVT202379,SESS101197,CUST1311,page_view,,,,
EVT202380,SESS101197,CUST1311,product_view,,SKU10081,,313.85
EVT202381,SESS101197,CUST1311,add_to_cart,2025-03-17 21:40:09.000000,SKU10081,3.0,313.85
EVT202382,SESS101198,CUST1279,page_view,,,,
EVT202383,SESS101198,CUST1279,product_view,2025-08-20 05:41:27.000000,SKU10052,,141.86
EVT202384,SESS101199,,page_view,2025-12-07 22:44:30.000000,,,
EVT202385,SESS101200,CUST1392,page_view,2025-04-07 16:56:02.000000,,,
EVT202386,SESS101201,CUST1204,page_view,2025-08-09 10:09:09.000000,,,
EVT202387,SESS101201,CUST1204,,2025-08-09 10:09:11.000000,SKU10046,,66.01
EVT202388,SESS101201,CUST1204,add_to_cart,2025-08-09 10:10:32.000000,SKU10046,1.0,66.01
EVT202389,SESS101201,CUST1204,begin_checkout,2025-08-09 10:13:28.000000,SKU10046,1.0,66.01
EVT202390,SESS101202,CUST1075, page_view ,2025-04-05 22:30:57.000000,,,
EVT202391,SESS101203,CUST1058,page_view,2025-10-07 10:13:42.000000,,,
EVT202392,SESS101203,CUST1058,,2025-10-07 10:14:33.000000,SKU10059,,226.78
EVT202393,SESS101203,CUST1058,add_to_cart,2025-10-07 10:15:06.000000,SKU10059,1.0,226.78
EVT202394,SESS101203,cust1058,begin_checkout,2025-10-07 10:17:53.000000,SKU10059,1.0,226.78
EVT202395,SESS101203,CUST1058,purchase,,SKU10059,1.0,226.78
EVT202396,SESS101205,CUST1135,page_view,,,,
EVT202397,SESS101205,CUST1135,product_view,2025-04-22 00:23:32.000000,SKU10189,,79.97
EVT202398,SESS101206,CUST1247,page_view,2025-06-06 22:26:42.000000,,,
EVT202399,SESS101206,CUST1247,product_view,2025-06-06 22:27:31.000000,SKU10118,,194.69
EVT202400,SESS101207,CUST1406,page_view,2026-01-20 14:45:27.000000,,,
,SESS101207,CUST1406,product_view,2026-01-20 14:45:36.000000,SKU10002,,170.48
EVT202402,SESS101207,CUST1406,add_to_cart,2026-01-20 14:46:38.000000,SKU10002,4.0,170.48
EVT202403,SESS101208,CUST1188, page_view ,2025-10-01 06:14:05.000000,,,
EVT202404,SESS101208, cust1188 ,product_view,2025-10-01 06:14:41.000000,SKU10035,,439.47
EVT202405,SESS101209,CUST1485,page_view,2025-04-16 11:13:04.000000,,,
EVT202406,SESS101209,CUST1485,product_view,2025-04-16 11:13:50.000000,SKU10161,,347.02
EVT202407,SESS101210,CUST1241,page_view,2025-05-16 01:12:37.000000,,,
EVT202408,SESS101210,,,2025-05-16 01:13:17.000000,SKU10179,,205.59
EVT202409,SESS101210,CUST1241,add_to_cart,2025-05-16 01:14:57.000000,SKU10179,,205.59
EVT202410,SESS101211,CUST1407,page_view,2025-06-25 09:56:31.000000,,,
EVT202411,SESS101211,CUST1407,product_view,2025-06-25 09:56:52.000000,SKU10059,,
EVT202412,SESS101212,CUST1050,page_view,2026-01-05 20:48:41.000000,,,
EVT202413,SESS101212,CUST1050,product_view,2026-01-05 20:48:53.000000,SKU10012,,75.09
,SESS101213,CUST1244,page_view,2025-04-21 09:20:43.000000,,,
EVT202415,SESS101213,CUST1244,product_view,2025-04-21 09:21:23.000000,SKU10024,,246.6
EVT202416,SESS101214,CUST1061,page_view,2025-03-27 07:46:41.000000,,,
EVT202417,SESS101214,CUST1061,product_view,2025-03-27 07:47:16.000000,SKU10066,,270.66
EVT202418,SESS101214,CUST1061,add_to_cart,2025-03-27 07:48:29.000000,SKU10066,1.0,270.66
EVT202419,SESS101214,CUST1061,begin_checkout,2025-03-27 07:49:14.000000,SKU10066,1.0,270.66
EVT202420,SESS101215,CUST1017, page_view ,2025-06-03 06:02:49.000000,,,
EVT202421,SESS101215,CUST1017,product_view,2025-06-03 06:03:23.000000,SKU10039,,114.71
EVT202422,SESS101215,CUST1017,add_to_cart,2025-06-03 06:05:31.000000,SKU10039,3.0,114.71
EVT202423,SESS101215,CUST1017,begin_checkout,2025-06-03 06:06:18.000000,SKU10039,3.0,114.71
EVT202424,SESS101216,CUST1079,page_view,2025-10-10 04:17:59.000000,,,
EVT202425,SESS101216,CUST1079,product_view,2025-10-10 04:18:38.000000,SKU10058,,270.95
EVT202426,SESS101216,CUST1079,add_to_cart,2025-10-10 04:19:07.000000,SKU10058,4.0,
EVT202427,SESS101216,,begin_checkout,2025-10-10 04:21:10.000000,SKU10058,4.0,270.95
EVT202428,SESS101218,CUST1180,page_view,2025-03-31 07:03:30.000000,,,
EVT202429,SESS101220,CUST1288,page_view,2025-02-23 14:16:08.000000,,,
EVT202430,SESS101220,CUST1288,product_view,2025-02-23 14:16:21.000000,,,66.01
EVT202431,SESS101221,CUST1265,page_view,2026-01-02 11:57:54.000000,,,
EVT202432,SESS101222,,page_view,2025-02-26 13:33:44.000000,,,
EVT202433,SESS101223,CUST1234,page_view,2025-04-12 22:20:23.000000,,,
EVT202434,SESS101224,CUST1495,page_view,2026-02-02 11:26:46.000000,,,
EVT202435,SESS101224,CUST1495,product_view,2026-02-02 11:27:03.000000,SKU10036,,163.1
EVT202436,SESS101225,CUST1182,page_view,2026-01-02 12:58:11.000000,,,
EVT202437,SESS101225,CUST1182,product_view,2026-01-02 12:58:47.000000,SKU10122,,
EVT202438,SESS101226,CUST1027,page_view,2025-12-13 02:07:52.000000,,,
EVT202439,SESS101226,CUST1027,product_view,2025-12-13 02:07:59.000000,SKU10026,,354.92
EVT202440,SESS101226,CUST1027,add_to_cart,2025-12-13 02:09:58.000000,SKU10026,1.0,354.92
,SESS101226,CUST1027,begin_checkout,2025-12-13 02:11:32.000000,SKU10026,1.0,354.92
EVT202442,SESS101227,CUST1217,page_view,2025-03-10 20:40:54.000000,,,
EVT202443,SESS101227,CUST1217,product_view,2025-03-10 20:41:05.000000,SKU10083,,205.16
EVT202444,SESS101227,CUST1217,add_to_cart,2025-03-10 20:42:03.000000,SKU10083,2.0,205.16
EVT202445,SESS101227,CUST1217,begin_checkout,2025-03-10 20:44:23.000000,SKU10083,2.0,205.16
EVT202446,SESS101228,CUST1376,page_view,2026-01-30 18:58:06.000000,,,
EVT202447,SESS101228,CUST1376,product_view,2026-01-30 18:58:58.000000,SKU10110,,46.14
EVT202448,SESS101228,CUST1376,add_to_cart,2026-01-30 19:00:06.000000,SKU10110,3.0,46.14
EVT202449, SESS101229 ,,page_view,2025-10-29 22:53:25.000000,,,
 evt202450 , SESS101229 ,,product_view,2025-10-29 22:53:58.000000,SKU10158,,30.46
EVT202451,SESS101230,CUST1034,page_view,2026-01-28 03:03:05.000000,,,
EVT202452,SESS101230,CUST1034,product_view,2026-01-28 03:03:15.000000,SKU10118,,194.69
,SESS101231,CUST1316,page_view,2026-01-31 10:23:36.000000,,,
EVT202454,SESS101231,CUST1316,product_view,2026-01-31 10:24:20.000000,,,406.56
EVT202455,SESS101232,CUST1172,,2025-05-22 15:02:53.000000,,,
EVT202456,SESS101233,,page_view,2025-02-16 13:51:19.000000,,,
EVT202457,SESS101235,CUST1124,page_view,2025-09-13 07:09:59.000000,,,
EVT202458,SESS101236,CUST1270,page_view,,,,
EVT202459,,CUST1272,page_view,2025-07-05 13:49:45.000000,,,
EVT202460,SESS101238,CUST1102,page_view,2025-10-08 03:37:25.000000,,,
EVT202461,SESS101238,CUST1102,product_view,2025-10-08 03:38:01.000000,SKU10074,,269.52
,SESS101239,CUST1407,page_view,2025-10-12 07:49:32.000000,,,
EVT202463,SESS101240,CUST1198,page_view,2025-04-17 16:54:43.000000,,,
EVT202464,SESS101240,,product_view,2025-04-17 16:54:53.000000,SKU10068,,49.65
