session_id,customer_id,session_start,session_end,session_duration_sec,pages_viewed,device_type,landing_page,traffic_source,campaign_name,converted_flag,revenue
SESS101293,,2025-10-20 09:00:24.000000,2025-10-20 09:04:30.000000,246.0,14.0,tablet,product,social,Labor Day Savings,False,0.0
SESS101294,,2025-03-14 17:00:10.000000,,,1.0,desktop,home,organic_search,,False,
SESS101295,CUST1050,2026-01-09 02:44:38.000000,2026-01-09 03:10:34.000000,1556.0,2.0,mobile,home,direct,,False,0.0
SESS101296,CUST1499,2025-12-13 17:46:45.000000,2025-12-13 18:01:46.000000,901.0,8.0,mobile,new_arrivals,paid_search,Anniversary Special,False,0.0
SESS101297,CUST1169,2025-06-21 22:21:52.000000,2025-06-21 22:23:35.000000,103.0,6.0,tablet,category,referral,,True,362.26
SESS101298,CUST1406,2025-04-09 17:13:14.000000,2025-04-09 17:28:01.000000,,,mobile,category,paid_search,Valentine's Day Specials,True,239.53
sess101299,CUST1149,2025-06-14 07:31:19.000000,2025-06-14 07:49:29.000000,,6.0,mobile,new_arrivals,referral,,False,0.0
SESS101300,CUST1377,2025-10-09 09:22:27.000000,2025-10-09 09:51:55.000000,1768.0,14.0,tablet,category,direct,,False,0.0
SESS101301,CUST1246,2025-11-20 10:36:41.000000,2025-11-20 10:41:12.000000,271.0,8.0,tablet,search,social,Spring Clearance,False,0.0
SESS101302,CUST1457,2025-06-13 11:54:55.000000,2025-06-13 12:21:38.000000,1603.0,20.0,desktop,deals,referral,,False,0.0
SESS101303,CUST1091,2025-05-09 12:40:48.000000,2025-05-09 12:45:57.000000,309.0,8.0,desktop,category,referral,,,0.0
SESS101304,CUST1118,2026-01-07 17:15:24.000000,2026-01-07 17:39:47.000000,1463.0,20.0,tablet,home,organic_search,,False,0.0
SESS101305,CUST1081,2025-05-08 06:42:52.000000,2025-05-08 06:45:43.000000,171.0,12.0,mobile,new_arrivals,email,Diwali Festive Sale,False,0.0
SESS101306,CUST1033,2025-03-01 22:35:23.000000,2025-03-01 22:58:15.000000,1372.0,20.0,tablet,home,organic_search,,True,295.45
SESS101307,CUST1105,2026-02-12 19:44:28.000000,2026-02-12 19:50:35.000000,367.0,13.0,desktop,deals,referral,,False,0.0
SESS101308,CUST1070,2025-10-02 21:05:31.000000,2025-10-02 21:13:33.000000,482.0,1.0,desktop,search,email,Fall Fashion Preview,False,0.0
SESS101309,CUST1297,2025-12-18 23:55:47.000000,2025-12-19 00:16:12.000000,1225.0,10.0,desktop,category,paid_search,Summer Blowout 2026,,0.0
SESS101310,CUST1338,,2025-10-02 18:00:50.000000,1281.0,13.0,mobile,home,social,Holiday Gift Guide 2026,False,0.0
SESS101311,CUST1004,2025-02-27 15:11:34.000000,2025-02-27 15:37:31.000000,1557.0,5.0,tablet,category,referral,,False,0.0
SESS101312,CUST1063,2025-05-11 18:46:50.000000,2025-05-11 18:50:34.000000,224.0,4.0,mobile,deals,email,Flash Sale Weekend,False,0.0
SESS101313,CUST1324,2025-05-09 18:56:56.000000,2025-05-09 19:09:19.000000,743.0,17.0,tablet,new_arrivals,organic_search,,False,0.0
SESS101314,CUST1000,2025-10-23 03:36:43.000000,2025-10-23 03:57:40.000000,1257.0,20.0,mobile,new_arrivals,social,Anniversary Special,False,0.0
SESS101315,CUST1495,2025-10-22 04:36:47.000000,2025-10-22 04:41:40.000000,293.0,18.0,desktop,search,SOCIAL,,False,0.0
SESS101316,CUST1005,2025-11-19 23:25:31.000000,2025-11-19 23:34:23.000000,532.0,14.0,mobile,product,paid_search,Anniversary Special,False,0.0
SESS101317,CUST1144,2025-06-14 14:01:47.000000,2025-06-14 14:09:04.000000,437.0,1.0,mobile,deals,referral,,False,0.0
SESS101318,CUST1401,2025-04-23 23:18:58.000000,2025-04-23 23:31:59.000000,781.0,8.0,mobile,search,SOCIAL,Loyalty Rewards Week,True,236.53
SESS101319,CUST1042,2025-03-05 08:25:48.000000,2025-03-05 08:40:39.000000,891.0,17.0,,deals,email,Mid-Year Mega Sale,False,0.0
SESS101320,CUST1025,2025-02-17 18:23:41.000000,2025-02-17 18:24:21.000000,40.0,3.0,tablet,search,referral,,True,452.31
SESS101321,CUST1284,2025-08-19 14:06:56.000000,,1266.0,5.0,mobile,deals,email,Summer Blowout 2026,True,269.5
SESS101322,CUST1055,2026-02-02 05:39:22.000000,2026-02-02 06:07:02.000000,1660.0,13.0,desktop,category,referral,,True,474.84
SESS101323,CUST1131,2025-08-25 00:24:36.000000,2025-08-25 00:39:32.000000,896.0,12.0,mobile,home,direct,,False,0.0
SESS101324,CUST1153,2025-04-03 04:18:41.000000,2025-04-03 04:27:10.000000,509.0,11.0,mobile,product,paid_search,Anniversary Special,False,0.0
SESS101325,CUST1351,2025-04-24 16:45:57.000000,2025-04-24 16:50:03.000000,246.0,5.0,desktop,category,direct,,False,0.0
SESS101326,CUST1229,2025-11-09 20:46:43.000000,2025-11-09 21:12:38.000000,1555.0,8.0,tablet,deals,email,Black Friday Electronics,False,0.0
SESS101327,CUST1330,2025-08-07 00:41:25.000000,2025-08-07 00:56:18.000000,893.0,13.0,desktop,deals,paid_search,Labor Day Savings,False,0.0
SESS101328,CUST1397,2025-12-11 20:09:40.000000,2025-12-11 20:36:10.000000,1590.0,4.0,tablet,product,referral,,True,20.94
SESS101329,CUST1005,2025-08-03 18:27:55.000000,2025-08-03 18:41:58.000000,843.0,13.0,desktop,deals,referral,,False,0.0
SESS101330,CUST1372,2025-09-28 15:04:40.000000,2025-09-28 15:21:27.000000,1007.0,3.0,mobile,category,direct,,True,459.93
SESS101331,CUST1109,2025-04-07 14:41:10.000000,,1590.0,16.0,tablet,new_arrivals,social,Flash Sale Weekend,False,
SESS101332,CUST1236,2025-07-23 01:33:13.000000,2025-07-23 01:46:28.000000,795.0,4.0,mobile,product,email,Holiday Gift Guide 2026,False,0.0
SESS101333,CUST1278,2025-07-29 17:26:49.000000,2025-07-29 17:45:50.000000,1141.0,15.0,desktop,home,paid_search,Labor Day Savings,False,0.0
SESS101334,,2025-09-19 21:20:21.000000,2025-09-19 21:48:56.000000,,,tablet,search,email,Fall Fashion Preview,False,0.0
SESS101335,CUST1132,2025-05-10 13:22:58.000000,2025-05-10 13:26:06.000000,188.0,7.0,desktop,search,paid_search,Spring Clearance,True,443.95
SESS101336,CUST1434,2025-03-27 05:46:39.000000,,1043.0,5.0,desktop,category,direct,,False,0.0
SESS101337,CUST1042,2025-10-14 16:24:57.000000,2025-10-14 16:39:46.000000,889.0,11.0,mobile,new_arrivals,social,Flash Sale Weekend,True,59.57
SESS101338,CUST1306,2025-10-02 10:01:19.000000,2025-10-02 10:21:17.000000,,7.0,tablet,search,direct,,False,0.0
,CUST1154,2025-05-02 02:25:22.000000,2025-05-02 02:25:52.000000,30.0,1.0,mobile,new_arrivals,direct,,False,0.0
SESS101340,CUST1259,2025-11-12 16:05:17.000000,,586.0,20.0,tablet,product,referral,,True,116.62
SESS101341,CUST1207,2026-01-25 09:48:24.000000,2026-01-25 09:59:58.000000,694.0,7.0,mobile,new_arrivals,paid_search,,False,0.0
SESS101342,CUST1198,2025-11-29 01:01:51.000000,2025-11-29 01:24:25.000000,,15.0,mobile,home,,Valentine's Day Specials,False,0.0
SESS101343,CUST1402,2025-07-31 10:36:28.000000,2025-07-31 10:46:16.000000,588.0,4.0,tablet,deals,referral,,False,0.0
SESS101344,CUST1293,2025-11-21 12:17:15.000000,2025-11-21 12:44:56.000000,1661.0,13.0,tablet,new_arrivals,direct,,True,263.67
SESS101345,CUST1261,2025-05-16 10:15:57.000000,2025-05-16 10:41:27.000000,1530.0,12.0,mobile,home,direct,,False,0.0
SESS101346,CUST1219,2025-10-30 08:29:45.000000,2025-10-30 08:51:47.000000,1322.0,14.0,mobile,new_arrivals,,,False,0.0
SESS101347,CUST1482,2025-08-01 01:47:37.000000,2025-08-01 02:05:13.000000,1056.0,19.0,tablet,product,paid_search,Summer Blowout 2026,False,0.0
SESS101348,CUST1219,2025-12-04 22:31:25.000000,2025-12-04 22:45:20.000000,835.0,3.0,mobile,product,DIRECT,,False,0.0
SESS101349,CUST1121,2025-08-31 08:02:26.000000,2025-08-31 08:25:03.000000,1357.0,12.0,tablet,,organic_search,,False,0.0
SESS101350,CUST1400,2025-08-15 10:18:12.000000,2025-08-15 10:44:13.000000,1561.0,8.0,desktop,search,direct,,False,0.0
SESS101351,CUST1229,2025-06-14 09:52:44.000000,2025-06-14 10:06:09.000000,805.0,3.0,desktop,product,paid_search,Summer Blowout 2026,True,255.94
SESS101352,CUST1203,2025-10-25 01:53:57.000000,2025-10-25 02:14:44.000000,1247.0,1.0,mobile,deals,direct,,False,0.0
SESS101353,CUST1475,2025-10-29 23:26:09.000000,2025-10-29 23:32:00.000000,351.0,5.0,desktop,category,email,Holiday Gift Guide 2026,False,0.0
SESS101354,CUST1041,2025-06-18 01:04:58.000000,,918.0,19.0,desktop,new_arrivals,organic_search,,,0.0
SESS101355,CUST1344,2025-03-30 21:55:18.000000,2025-03-30 21:57:58.000000,160.0,15.0,mobile,home,referral,,False,0.0
SESS101356,CUST1098,2025-09-17 13:37:48.000000,2025-09-17 13:48:05.000000,617.0,2.0,desktop,product,organic_search,,False,0.0
SESS101357,CUST1291,2025-05-31 13:33:49.000000,2025-05-31 13:43:36.000000,587.0,1.0,tablet,product,direct,,False,0.0
SESS101358,CUST1456,,2025-12-17 05:15:00.000000,1518.0,2.0,desktop,deals,organic_search,,False,0.0
SESS101359,CUST1450,2026-01-03 07:54:21.000000,2026-01-03 08:07:08.000000,767.0,1.0,desktop,new_arrivals,organic_search,,False,0.0
SESS101360,CUST1448,2025-10-03 12:31:11.000000,2025-10-03 12:33:06.000000,,7.0,desktop,product,organic_search,,False,0.0
SESS101361,CUST1042,2025-03-26 02:41:31.000000,2025-03-26 02:44:33.000000,182.0,19.0,mobile,product,social,Flash Sale Weekend,,0.0
SESS101362,CUST1116,2025-12-22 18:26:14.000000,2025-12-22 18:33:25.000000,431.0,6.0,,DEALS,email,Anniversary Special,False,0.0
SESS101363,CUST1199,2026-01-16 23:51:38.000000,2026-01-16 23:53:56.000000,138.0,3.0,desktop,category,paid_search,Valentine's Day Specials,False,0.0
SESS101364,CUST1158,2025-05-31 06:50:02.000000,2025-05-31 07:05:07.000000,905.0,14.0,mobile,new_arrivals,referral,,False,0.0
SESS101365,CUST1214,2025-05-11 08:58:56.000000,2025-05-11 09:16:25.000000,1049.0,16.0,desktop,deals,email,Winter Warmup Deals,False,0.0
SESS101366,CUST1167,2025-07-14 11:46:54.000000,2025-07-14 11:52:52.000000,358.0,18.0,tablet,product,,Fall Fashion Preview,False,0.0
SESS101367,CUST1442,2025-09-27 07:58:39.000000,2025-09-27 08:26:04.000000,1645.0,7.0,desktop,product,referral,,True,388.36
SESS101368,CUST1115,2025-10-19 10:48:18.000000,2025-10-19 11:12:52.000000,1474.0,11.0,tablet,search,referral,,False,0.0
SESS101369,CUST1140,2025-04-13 23:52:41.000000,2025-04-14 00:04:24.000000,703.0,4.0,mobile,new_arrivals,organic_search,,False,
SESS101370,CUST1442,2025-10-25 11:13:08.000000,,1397.0,13.0,desktop,new_arrivals,organic_search,,False,0.0
SESS101371,CUST1099,2025-08-18 12:54:30.000000,2025-08-18 13:09:31.000000,901.0,17.0,desktop,home,referral,,False,0.0
SESS101372,CUST1192,2025-06-21 22:51:07.000000,2025-06-21 23:09:46.000000,,7.0,tablet,deals,paid_search,Mid-Year Mega Sale,False,0.0
SESS101373,CUST1438,,2025-10-03 21:37:26.000000,1267.0,2.0,desktop,home,,Fall Fashion Preview,False,0.0
SESS101374,CUST1430,2025-08-11 11:20:50.000000,,405.0,6.0,mobile,deals,paid_search,Fall Fashion Preview,False,0.0
SESS101375,CUST1403,2025-06-28 14:06:10.000000,2025-06-28 14:36:03.000000,1793.0,7.0,tablet,deals,paid_search,Labor Day Savings,False,0.0
SESS101376,CUST1129,2025-03-31 10:47:24.000000,2025-03-31 11:16:59.000000,1775.0,13.0,desktop,home, organic_search ,,False,0.0
SESS101377,CUST1099,2025-09-05 04:47:46.000000,2025-09-05 04:57:07.000000,561.0,7.0,desktop,deals,direct,,False,0.0
SESS101378,CUST1169,2025-03-26 15:57:37.000000,2025-03-26 16:03:39.000000,362.0,17.0, tablet ,search,direct,,False,0.0
SESS101379,CUST1341,2025-12-13 18:26:44.000000,2025-12-13 18:50:27.000000,1423.0,9.0,mobile,home,email,Loyalty Rewards Week,False,
SESS101380,CUST1455,2025-04-30 16:17:57.000000,,729.0,8.0,desktop,product,organic_search,,False,0.0
SESS101381, cust1253 ,2025-12-14 17:37:36.000000,2025-12-14 17:49:03.000000,687.0,14.0,mobile,home,direct,,True,456.35
SESS101382,CUST1065,2026-02-13 07:17:44.000000,2026-02-13 07:23:50.000000,,14.0,mobile,search,paid_search,Fall Fashion Preview,False,0.0
SESS101383,CUST1403,2025-10-08 03:41:45.000000,2025-10-08 03:45:40.000000,235.0,,mobile,deals,direct,,False,0.0
SESS101384,CUST1302,2025-08-10 16:50:04.000000,2025-08-10 16:59:00.000000,536.0,6.0,mobile,search,direct,,,157.24
 SESS101385 ,CUST1328,2025-09-10 09:55:58.000000,2025-09-10 10:11:15.000000,917.0,17.0,tablet,home,direct,,False,0.0
 sess101386 ,CUST1245,2025-05-31 23:21:27.000000,2025-05-31 23:35:13.000000,826.0,4.0,mobile,product,,,True,352.53
SESS101387,CUST1322,2025-07-21 01:21:04.000000,2025-07-21 01:35:30.000000,866.0,14.0,tablet,deals,direct,,False,0.0
SESS101388,CUST1389,2025-07-06 05:34:37.000000,2025-07-06 05:58:28.000000,1431.0,10.0,tablet,product,organic_search,,True,186.53
SESS101389,CUST1276,2025-06-11 06:32:42.000000,2025-06-11 06:40:09.000000,447.0,,mobile, product ,organic_search,,,0.0
SESS101390,cust1462,,2025-11-21 20:31:25.000000,1522.0,20.0,tablet,home,email,Spring Clearance,False,0.0
SESS101391,CUST1241,2025-04-08 16:24:56.000000,2025-04-08 16:36:21.000000,685.0,,tablet,product,referral,,False,0.0
SESS101392,CUST1388,2025-12-24 16:29:57.000000,2025-12-24 16:59:29.000000,1772.0,13.0,tablet,search,email,,False,
SESS101393,CUST1004,2025-10-09 02:47:19.000000,2025-10-09 03:13:49.000000,1590.0,15.0,tablet,search,organic_search,,False,0.0
SESS101394,CUST1283,2025-07-16 04:19:05.000000,2025-07-16 04:21:20.000000,135.0,10.0,,product,social,Valentine's Day Specials,False,0.0
SESS101395,CUST1479,2025-03-13 01:52:50.000000,2025-03-13 01:59:50.000000,420.0,8.0,mobile,home,,Loyalty Rewards Week,False,0.0
SESS101396,CUST1061,2025-05-21 20:00:30.000000,2025-05-21 20:03:35.000000,185.0,12.0,desktop,search,email,Christmas Countdown,False,0.0
SESS101397,CUST1385,2025-04-28 14:39:21.000000,2025-04-28 15:07:58.000000,1717.0,20.0,desktop, new_arrivals ,direct,,False,0.0
SESS101398,CUST1419,2025-11-28 15:25:27.000000,2025-11-28 15:47:49.000000,1342.0,3.0, desktop ,category,ORGANIC_SEARCH,,True,141.73
SESS101399,CUST1437,2026-02-10 14:56:43.000000,2026-02-10 15:11:19.000000,876.0,10.0,mobile,deals,paid_search,Cyber Monday Deals,True,
SESS101400,CUST1420,2025-03-21 13:30:23.000000,2025-03-21 13:54:28.000000,,8.0,mobile,product,paid_search,Easter Weekend Sale,False,0.0
SESS101401,CUST1390,,2025-08-12 12:33:14.000000,756.0,14.0,mobile,deals,referral,,,116.3
SESS101402,CUST1205,,2025-03-14 04:13:56.000000,1407.0,12.0,,product,direct,,False,0.0
SESS101403,CUST1445,2025-12-29 17:37:24.000000,2025-12-29 18:02:47.000000,1523.0,3.0,mobile,product,organic_search,,,118.1
SESS101404,CUST1103,2025-03-04 18:02:43.000000,2025-03-04 18:30:09.000000,1646.0,7.0,mobile,category,referral,,False,0.0
SESS101405,CUST1293,2025-08-15 16:01:10.000000,2025-08-15 16:14:58.000000,828.0,15.0,tablet,product,paid_search,,True,282.41
SESS101406,CUST1360,2026-01-08 22:03:12.000000,,,10.0,tablet,new_arrivals,referral,,True,260.28
SESS101407,CUST1372,2025-10-18 19:44:33.000000,2025-10-18 20:00:00.000000,927.0,19.0,desktop,product,paid_search,Summer Blowout 2026,False,0.0
SESS101408,CUST1345,2025-05-28 09:52:48.000000,2025-05-28 10:19:18.000000,1590.0,4.0,desktop,home,referral,,False,
SESS101409,CUST1478,2025-11-27 21:22:20.000000,2025-11-27 21:33:45.000000,685.0,16.0,tablet,search,email,Spring Clearance,True,245.78
SESS101410,CUST1148,2025-11-19 12:10:45.000000,2025-11-19 12:26:03.000000,918.0,14.0,tablet,category,social,Summer Blowout 2026,False,0.0
SESS101411,CUST1440,2025-03-07 15:40:21.000000,2025-03-07 15:44:03.000000,222.0,10.0,,home,paid_search,Anniversary Special,False,0.0
SESS101412,CUST1076,2025-08-09 22:10:02.000000,2025-08-09 22:13:46.000000,224.0,13.0,tablet,new_arrivals,paid_search,Holiday Gift Guide 2026,,0.0
SESS101413,CUST1393,2025-11-20 07:00:23.000000,2025-11-20 07:09:36.000000,553.0,16.0,mobile,home,referral,,False,0.0
SESS101414,CUST1247,2025-09-09 19:29:23.000000,2025-09-09 19:51:16.000000,1313.0,19.0,desktop,product,email,Anniversary Special,,
SESS101415,CUST1414,2025-07-16 01:09:07.000000,2025-07-16 01:38:56.000000,1789.0,13.0,mobile,deals,organic_search,,False,0.0
SESS101416,CUST1443,2026-01-24 20:09:23.000000,2026-01-24 20:12:18.000000,175.0,17.0,mobile,new_arrivals,social,Labor Day Savings,False,0.0
SESS101417,CUST1218,2025-02-17 22:55:14.000000,2025-02-17 23:18:17.000000,1383.0,9.0,tablet,search,email,Valentine's Day Specials,False,0.0
SESS101418,CUST1499,2025-05-23 03:56:50.000000,2025-05-23 04:22:08.000000,1518.0,2.0,desktop,deals,organic_search,,False,0.0
SESS101419,CUST1422,2025-03-30 13:05:20.000000,2025-03-30 13:08:40.000000,200.0,4.0,mobile,home,social,,True,349.05
SESS101420,CUST1467,2025-05-18 07:00:55.000000,2025-05-18 07:07:49.000000,414.0,12.0,,search,direct,,False,0.0
SESS101421,CUST1287,2025-07-10 02:38:04.000000,2025-07-10 02:45:58.000000,,5.0,mobile,search,referral,,True,
SESS101422,CUST1474,2025-06-13 01:50:49.000000,2025-06-13 01:52:45.000000,116.0,11.0,desktop,category,referral,,True,419.53
SESS101423,CUST1306,2026-02-03 13:29:14.000000,2026-02-03 13:33:32.000000,258.0,17.0,mobile,new_arrivals,social,Easter Weekend Sale,False,0.0
SESS101424,CUST1358,2025-12-18 06:10:47.000000,2025-12-18 06:17:25.000000,398.0,13.0,tablet,home,email,Easter Weekend Sale,False,
SESS101425,CUST1230,2025-04-19 07:36:52.000000,2025-04-19 07:46:25.000000,573.0,10.0,tablet,home,direct,,False,0.0
SESS101426,CUST1489,2025-06-03 02:41:25.000000,2025-06-03 03:10:31.000000,1746.0,3.0,desktop,product,organic_search,,True,149.09
SESS101427,CUST1424,2025-07-03 22:08:14.000000,2025-07-03 22:37:25.000000,1751.0,15.0,mobile,product,social,Mid-Year Mega Sale,True,459.11
SESS101428,,2025-09-21 07:24:13.000000,2025-09-21 07:39:00.000000,887.0,4.0,desktop,deals,referral,,False,0.0
SESS101429,CUST1224,2025-03-13 11:12:00.000000,2025-03-13 11:28:23.000000,983.0,1.0,tablet,,email,Loyalty Rewards Week,True,
SESS101430,CUST1028,2025-12-09 03:47:52.000000,2025-12-09 03:57:07.000000,555.0,10.0,desktop,,email,Cyber Monday Deals,False,0.0
SESS101431,CUST1011,2025-06-19 10:33:16.000000,2025-06-19 10:40:23.000000,427.0,15.0,mobile,home,referral,,False,0.0
SESS101432,CUST1487,2025-07-07 00:12:30.000000,2025-07-07 00:27:21.000000,891.0,16.0,desktop,,email,Valentine's Day Specials,False,0.0
SESS101433,CUST1181,2025-11-04 19:44:01.000000,2025-11-04 20:10:06.000000,1565.0,15.0,tablet,category,social,Cyber Monday Deals,False,0.0
SESS101434,CUST1292,2025-08-15 08:01:03.000000,2025-08-15 08:17:57.000000,1014.0,17.0,desktop,product,email,Anniversary Special,True,153.05
SESS101435,CUST1224,,2025-03-08 06:43:13.000000,,18.0,tablet,new_arrivals,referral,,False,0.0
SESS101436,CUST1048,2025-09-09 07:48:24.000000,2025-09-09 08:13:31.000000,1507.0,13.0,desktop,home,email,Flash Sale Weekend,True,45.88
,CUST1420,2025-03-26 19:13:31.000000,2025-03-26 19:30:53.000000,1042.0,1.0,tablet,category,direct,,False,0.0
,CUST1193,2025-11-20 22:41:26.000000,2025-11-20 22:58:31.000000,1025.0,18.0,desktop,product,,Spring Clearance,False,0.0
SESS101439,CUST1434,2026-01-12 12:39:05.000000,2026-01-12 12:50:56.000000,711.0,12.0,desktop,search,social,Mid-Year Mega Sale,False,0.0
SESS101440,CUST1279,2025-05-31 10:55:31.000000,2025-05-31 11:09:19.000000,828.0,20.0,tablet,deals,paid_search,Cyber Monday Deals,False,0.0
SESS101441,CUST1204,2025-07-20 01:06:54.000000,2025-07-20 01:35:09.000000,1695.0,1.0,tablet,category,social,Mid-Year Mega Sale,True,41.51
,CUST1074,2025-11-08 22:23:53.000000,,117.0,19.0,mobile,deals,email,Flash Sale Weekend,False,0.0
SESS101443,CUST1356,2025-06-23 21:38:38.000000,,368.0,8.0,desktop,home,organic_search,,False,0.0
SESS101444,CUST1136,2026-01-23 00:18:09.000000,2026-01-23 00:36:48.000000,1119.0,10.0,desktop,category,referral,,False,0.0
SESS101445,CUST1040,2025-10-14 03:52:06.000000,2025-10-14 04:07:01.000000,895.0,9.0,desktop,new_arrivals,direct,,False,0.0
SESS101446,CUST1057,2025-04-05 13:22:44.000000,2025-04-05 13:49:42.000000,1618.0,11.0,desktop,home,referral,,False,0.0
SESS101447,CUST1234,2025-03-13 22:51:36.000000,2025-03-13 22:55:37.000000,241.0,8.0,mobile,category,referral,,False,0.0
SESS101448,CUST1051,2025-12-25 14:01:42.000000,,55.0,19.0,mobile,product,email,Christmas Countdown,False,0.0
SESS101449,,2025-02-27 01:02:31.000000,2025-02-27 01:19:41.000000,1030.0,8.0,desktop,deals,referral,,False,0.0
SESS101450,CUST1378,2025-05-19 02:00:07.000000,2025-05-19 02:12:24.000000,,, mobile ,product,direct,,,0.0
SESS101451,CUST1306,2025-11-21 00:56:15.000000,2025-11-21 01:09:00.000000,765.0,13.0,mobile,new_arrivals,direct,,False,0.0
SESS101452,CUST1302,2025-03-04 01:55:44.000000,,1649.0,13.0,,category,organic_search,,False,
SESS101453,CUST1438,2025-05-03 09:05:02.000000,2025-05-03 09:09:51.000000,289.0,15.0,mobile,search,referral,,False,0.0
sess101454,CUST1378,2025-05-24 18:37:59.000000,2025-05-24 18:52:32.000000,873.0,20.0,mobile,CATEGORY,paid_search,Prime Day Rivals,False,0.0
SESS101455,CUST1367,2025-05-12 14:40:31.000000,2025-05-12 14:48:38.000000,487.0,16.0,desktop,product,,,False,0.0
SESS101456,CUST1453,2025-04-03 14:32:20.000000,2025-04-03 14:50:54.000000,1114.0,13.0,mobile,search,referral,,False,0.0
SESS101457,CUST1185,2025-10-18 23:20:07.000000,2025-10-18 23:32:35.000000,748.0,17.0,mobile,search,organic_search,,False,0.0
SESS101458,CUST1339,2025-06-19 03:40:05.000000,2025-06-19 03:41:08.000000,63.0,4.0,tablet,product,REFERRAL,,False,0.0
SESS101459,CUST1122,2026-01-07 14:24:18.000000,2026-01-07 14:41:25.000000,1027.0,2.0,mobile,home,social,Valentine's Day Specials,True,
sess101460,CUST1369,2025-02-23 13:23:03.000000,2025-02-23 13:33:48.000000,645.0,4.0,tablet,deals,direct,,False,0.0
SESS101461,CUST1312,2025-08-25 11:33:07.000000,2025-08-25 11:44:35.000000,688.0,8.0,mobile,search,social,Valentine's Day Specials,True,142.0
