order_id,payment_method,payment_status,transaction_fee,currency
ORD8337,wallet,completed,22.5,CAD
ORD8338,bank_transfer,completed,24.33,CAD
ORD8339,paypal,pending,23.59,BRL
,paypal,completed,8.48,USD
ORD8341,wallet,completed,20.92,AUD
,wallet,completed,16.45,CAD
ORD8343,paypal,completed,8.88,INR
ORD8344,bank_transfer,completed,13.58,BRL
ORD8345,credit_card,completed,21.59,INR
ORD8346,bank_transfer,completed,2.6,BRL
ORD8347,wallet,completed,,BRL
ORD8348,debit_card,completed,20.11,INR
ORD8349,credit_card,completed,3.58,JPY
ORD8350,paypal,refunded,6.33,BRL
ORD8351,paypal,pending,20.66,
ORD8352,debit_card,refunded,3.28,INR
ORD8353,bank_transfer,completed,2.89,AUD
ORD8354,credit_card,completed,10.27,BRL
,paypal, refunded ,8.02,USD
ORD8356,,completed,6.59,USD
ORD8357,bank_transfer,completed,16.8, EUR 
,wallet,completed,1.69,USD
ORD8359,debit_card,completed,1.66,INR
ORD8360,bank_transfer,pending,21.39,JPY
ORD8361,bank_transfer,completed,15.59,EUR
ORD8362,bank_transfer,completed,24.36,GBP
ORD8363,wallet,refunded,6.65,JPY
ORD8364,wallet,completed,16.24,GBP
ORD8365,paypal,completed,2.0,BRL
ORD8366,bank_transfer, completed ,9.87,CAD
ORD8367,credit_card,completed,19.18,BRL
ORD8368,bank_transfer,completed,20.49,INR
ORD8369,debit_card,pending,2.22,USD
ORD8370,bank_transfer,completed,,USD
ORD8371,wallet,completed,1.24,EUR
 ord8372 ,paypal,completed,6.43,EUR
ORD8373,,completed,11.62,EUR
ORD8374,credit_card,completed,18.49,JPY
ORD8375,bank_transfer,,12.68,GBP
ORD8376,credit_card,completed,17.31,JPY
ORD8377,debit_card,completed,12.24,INR
ORD8378,debit_card,completed,15.89,AUD
ORD8379,bank_transfer,pending,11.69,AUD
ORD8380,bank_transfer,completed,20.5,INR
ORD8381,wallet,completed,5.56,BRL
ORD8382,bank_transfer,completed,23.28,GBP
ORD8383,paypal,refunded,6.99,INR
ORD8384,credit_card,refunded,15.4,JPY
ORD8385,,completed,3.39,AUD
ORD8386,paypal,refunded,21.6, inr 
ORD8387,paypal,completed,4.39,AUD
ORD8388,,completed,19.4,INR
ORD8389,paypal,failed,3.38,USD
ORD8390,wallet,completed,21.53,GBP
ORD8391,credit_card,completed,0.55,JPY
ORD8392,bank_transfer,failed,1.13,BRL
ORD8393, bank_transfer ,completed,1.19,INR
ORD8394,debit_card,refunded,24.76,BRL
ORD8395,paypal,completed,13.16,GBP
,debit_card,completed,11.69,USD
,wallet,completed,15.23,JPY
ORD8398,paypal,completed,24.12,EUR
ORD8399,bank_transfer,,14.43,BRL
ORD8400,wallet,,20.7,USD
ORD8401,debit_card,completed,1.07,JPY
ORD8402,debit_card,completed,5.79,BRL
ORD8403,debit_card,completed,20.78,USD
ORD8404,bank_transfer,completed,3.3,INR
ORD8405,debit_card,completed,1.05,INR
ORD8406,wallet,pending,14.81,BRL
ORD8407, wallet ,completed,,EUR
,paypal,refunded,12.9,CAD
ORD8409,paypal,completed,4.86,EUR
ORD8410,paypal,completed,18.69,INR
ORD8411,paypal,completed,23.35,AUD
ORD8412,credit_card,completed,9.03,JPY
,debit_card,failed,,INR
ORD8414,,refunded,23.83,CAD
ORD8415,debit_card,completed,,JPY
ORD8416,credit_card,completed,6.91,EUR
ORD8417,wallet,completed,,JPY
ORD8418,debit_card,completed,18.43,EUR
ORD8419,wallet,completed,,JPY
ORD8420,credit_card,completed,23.52,CAD
ORD8421,credit_card,completed,8.08,USD
,credit_card,refunded,20.76,GBP
,credit_card,completed,12.72,USD
ORD8424,credit_card,completed,20.6,USD
ORD8425,paypal,completed,4.04,AUD
ORD8426,credit_card,completed,8.06,USD
,credit_card,refunded,20.79,AUD
ORD8428,,completed,5.58,CAD
ORD8429,wallet,completed,8.95,
ORD8430,bank_transfer,failed,2.93,BRL
ORD8431,paypal,completed,7.45,CAD
ORD8432,wallet,completed,0.71,AUD
,wallet,completed,14.45,
ORD8434,bank_transfer,completed,6.82,GBP
ORD8435,debit_card,completed,22.64,
ORD8436,bank_transfer,completed,13.36,CAD
ORD8437,bank_transfer,completed,16.7,INR
ORD8438,credit_card,pending,14.6,AUD
ORD8439,credit_card, completed ,5.59, usd 
ORD8440,,completed,1.29, USD 
ORD8441,wallet,completed,24.43,BRL
ord8442, paypal ,completed,7.63,JPY
ORD8443,paypal,completed,5.91,JPY
ORD8444,paypal,completed,2.4,
ORD8445,paypal,completed,4.97,BRL
ORD8446,credit_card,refunded,15.28,EUR
ORD8447,credit_card,completed,3.05,JPY
ORD8448,bank_transfer,pending,5.1,EUR
ORD8449,wallet,completed,4.86,AUD
ORD8450,paypal,refunded,3.53,cad
ORD8451,paypal,completed,12.87,
ORD8452,wallet,completed,13.32,USD
,debit_card,pending,22.88,BRL
ORD8454,paypal,completed,7.25,
,paypal,completed,15.86,USD
ORD8456,wallet,completed,10.16,AUD
ORD8457,credit_card,refunded,16.1,EUR
ORD8458,wallet,completed,4.26,GBP
,credit_card,completed,19.58,GBP
ORD8460,bank_transfer,completed,11.67,INR
ORD8461,bank_transfer,completed,18.4,CAD
ORD8462,,,11.35,GBP
ORD8463,credit_card,completed,10.34,USD
ORD8464,wallet,refunded,22.8,AUD
ORD8465,debit_card,completed,20.12,EUR
ORD8466,wallet,completed,15.37,AUD
ORD8467,paypal,completed,5.96,AUD
ORD8468,paypal,completed,14.39,JPY
  ord8469  ,credit_card,completed,21.27,JPY
ORD8470,paypal,refunded,16.68,INR
ORD8471,credit_card,completed,6.59,USD
 ord8472 ,bank_transfer,completed,23.94,
ORD8473,bank_transfer,completed,10.51,INR
ORD8474,paypal,completed,1.32,AUD
ORD8475,bank_transfer,,10.46,USD
 ORD8476 ,wallet,completed,12.08,USD
ORD8477,debit_card,completed,4.99,EUR
ORD8478,paypal,completed,15.15,INR
ORD8479,paypal,completed,13.0,
ORD8480,wallet,refunded,11.01,INR
ORD8481,bank_transfer,failed,16.69,INR
ORD8482,credit_card, completed ,14.75,JPY
,debit_card,completed,20.26,INR
ORD8484,bank_transfer,refunded,23.16,AUD
ORD8485,wallet,completed,7.97,BRL
ORD8486,credit_card,failed,9.72,CAD
,paypal,completed,20.78,INR
ORD8488,paypal,completed,11.86,INR
ORD8489,credit_card,completed,12.75,GBP
ORD8490, wallet ,pending,3.8,AUD
ORD8491,,completed,3.17,BRL
, paypal ,refunded,7.69,GBP
ORD8493,bank_transfer,completed,19.22,EUR
ORD8494,,completed,23.33,
ORD8495,bank_transfer,completed,3.2,EUR
ORD8496,wallet,completed,18.72,INR
ORD8497,paypal,completed,20.74,INR
ORD8498,paypal,pending,18.66,BRL
ORD8499,debit_card,,17.85,JPY
ORD8500,debit_card,,18.96,INR
ORD8501,bank_transfer,completed,2.92,AUD
ORD8502,bank_transfer,completed,,AUD
ORD8503,credit_card,completed,16.06,CAD
ORD8504,bank_transfer,completed,15.42,INR
ORD8505,paypal,completed,12.85,USD
ORD8506,bank_transfer,completed,13.68, JPY 
ORD8507,paypal,completed,5.68,CAD
,bank_transfer,completed,7.78,AUD
ord8509,bank_transfer,completed,20.81,USD
,bank_transfer,REFUNDED,11.04,INR
ORD8511,wallet,completed,6.62,GBP
 ord8512 ,wallet,refunded,24.4,INR
ORD8513,wallet,completed,24.02,AUD
ORD8514,debit_card,completed,23.37,JPY
ORD8515,wallet,completed,24.05,GBP
ORD8516,bank_transfer,completed,14.02,AUD
ORD8517,wallet, completed ,,BRL
ORD8518,wallet,completed,,EUR
ORD8519,,refunded,12.14,EUR
ORD8520,debit_card,completed,20.29,AUD
ORD8521,debit_card,COMPLETED,3.66,CAD
ORD8522,debit_card,pending,12.98,USD
ORD8523,wallet,failed,15.71,USD
ORD8524,wallet,completed,12.25,EUR
ORD8525,paypal,,18.43,EUR
ORD8526,bank_transfer,failed,15.74,AUD
ORD8527,debit_card,completed,11.18,CAD
ORD8528,bank_transfer,pending,1.75,AUD
ORD8529,bank_transfer,refunded,6.97,GBP
,debit_card,completed,13.22,USD
ord8531,paypal,completed,7.87,EUR
ORD8532,credit_card,completed,18.18,JPY
ORD8533,debit_card,completed,1.49,BRL
ORD8534,credit_card,completed,7.1,GBP
ORD8535,wallet,completed,24.72,JPY
ORD8536,paypal,completed,18.82,JPY
ORD8537,bank_transfer,failed,1.12,CAD
ORD8538,paypal,completed,4.01,GBP
 ord8539 ,paypal,completed,21.69,gbp
ORD8540,bank_transfer,completed,21.94,USD
ORD8541,wallet,completed,12.15,GBP
ORD8542,wallet,completed,12.45,
,debit_card,completed,20.62,BRL
ORD8544,bank_transfer,refunded,6.49,AUD
ORD8545,paypal,completed,17.35,GBP
ORD8546,credit_card,completed,6.05,GBP
ORD8547,debit_card,pending,12.66, CAD 
ORD8548,bank_transfer, completed ,11.77,AUD
ORD8549,paypal,completed,15.58,CAD
,wallet,completed,14.3,CAD
ORD8551,debit_card,completed,9.1,AUD
ORD8552,wallet,completed,5.02,
ORD8553,bank_transfer,completed,15.54,GBP
ORD8554,debit_card,completed,13.93,CAD
ORD8555,bank_transfer,completed,2.19,INR
ORD8556,credit_card,completed,2.88,AUD
ORD8557,debit_card,completed,19.77,EUR
ORD8558, bank_transfer ,pending,16.06,EUR
ORD8559,paypal,pending,5.49,
 ord8560 ,credit_card,completed,23.76,CAD
ORD8561,credit_card,completed,8.34,BRL
ORD8562,,completed,16.45,AUD
ORD8563,,pending,14.28,EUR
ORD8564,wallet,completed,2.02,INR
ORD8565,debit_card,,4.76,CAD
ORD8566,paypal,completed,3.14,GBP
ORD8567,credit_card,completed,21.15,AUD
ORD8568,paypal,failed,15.91,INR
ORD8569,credit_card,completed,15.59,GBP
 ORD8570 ,,completed,2.63,BRL
ORD8571,paypal,completed,2.96,JPY
ORD8572,wallet,completed,15.77,GBP
ORD8573,debit_card,completed,10.3,JPY
ORD8574,wallet,completed,15.85,USD
ORD8575,paypal,completed,23.83,EUR
ORD8576,bank_transfer,refunded,15.12,USD
ORD8577,debit_card,refunded,24.1,EUR
ORD8578,credit_card,pending,12.8,INR
ORD8579,paypal,completed,18.77,GBP
ORD8580,credit_card,completed,16.23,INR
ORD8581,,,17.45,EUR
ORD8582,debit_card,completed,22.27,GBP
ORD8583,bank_transfer,,6.84,BRL
ORD8584,credit_card,refunded,13.94,USD
ORD8585,wallet,,0.77,CAD
ORD8586,credit_card,refunded,24.55,JPY
,credit_card,completed,19.42,BRL
ORD8588,wallet,completed,18.35,AUD
ORD8589,paypal,completed,,GBP
ORD8590,credit_card,pending,12.21,AUD
ORD8591,debit_card,completed,1.05,USD
ORD8592,credit_card,completed,0.88,USD
ORD8593,wallet,pending,17.64,CAD
ORD8594,bank_transfer,completed,4.11,CAD
ORD8595,debit_card,completed,22.86,CAD
ORD8596,bank_transfer,completed,24.04,EUR
ORD8597,debit_card,completed,4.09,
ORD8598,debit_card,,,AUD
,debit_card,completed,19.16,USD
ORD8600,wallet,completed,3.7,CAD
ORD8601,credit_card,completed,2.7,AUD
,wallet,completed,4.46,CAD
ORD8603,bank_transfer,completed,15.81,CAD
ORD8604,paypal,completed,2.18,USD
ORD8605,debit_card,completed,,JPY
ORD8606,wallet,completed,10.58,
ORD8607,bank_transfer,pending,8.0,AUD
ORD8608,debit_card,completed,20.85,INR
 ord8609 ,debit_card,completed,5.81,BRL
 ord8610 ,credit_card,completed,24.83,BRL
ORD8611,bank_transfer,completed,20.02,EUR
ORD8612,wallet,refunded,23.18,EUR
ORD8613,wallet,completed,8.09,
ORD8614,bank_transfer,completed,9.3,CAD
ORD8615, paypal ,completed,9.19,AUD
ORD8616,bank_transfer,completed,19.91,INR
ORD8617,wallet,completed,4.38,AUD
 ord8618 ,wallet,completed,15.17,AUD
ORD8619,bank_transfer,completed,10.0,JPY
ORD8620,paypal,pending,20.75,
ORD8621,credit_card,failed,1.18,EUR
ORD8622,debit_card,pending,23.85,EUR
ORD8623,credit_card,completed,11.25,BRL
ORD8624,paypal,pending,5.07,INR
ORD8625,paypal,completed,24.65,USD
ORD8626,bank_transfer,completed,15.74,
ORD8627,debit_card,completed,21.64,JPY
ORD8628,credit_card,completed,3.89,CAD
ORD8629,,completed,9.73,CAD
ORD8630,bank_transfer,completed,16.81,EUR
ORD8631,credit_card,completed,4.0,GBP
ORD8632, debit_card ,refunded,2.62,CAD
ORD8633,credit_card,completed,4.44,JPY
ORD8634,credit_card, completed ,15.62,EUR
,bank_transfer,pending,8.9,AUD
,wallet,failed,8.86,BRL
ORD8637,debit_card,completed,16.27,GBP
ORD8638,paypal,completed,12.55,GBP
ORD8639,bank_transfer,completed,7.26,CAD
ORD8640,paypal,refunded,8.48,JPY
ORD8641,bank_transfer,completed,13.6,
,debit_card,completed,7.55,EUR
ORD8643,bank_transfer,completed,8.3,AUD
ORD8644,credit_card,pending,19.97,BRL
,wallet,completed,3.37,JPY
ORD8646,credit_card,refunded,5.73,CAD
ORD8647,wallet,,20.63,GBP
ORD8648,paypal,pending,15.25,USD
ORD8649,debit_card,completed,24.9,AUD
ORD8650,credit_card,completed,12.87,GBP
ORD8651,,completed,24.24,AUD
ORD8652,credit_card,completed,22.5,BRL
ORD8653,wallet,completed,8.26,CAD
ORD8654,paypal,completed,19.08,INR
,BANK_TRANSFER,pending,11.25,INR
ORD8656,bank_transfer,completed,24.62,
ORD8657,paypal,pending,8.25,GBP
ORD8658,bank_transfer,completed,10.83,BRL
ORD8659,,completed,4.78,USD
ORD8660,bank_transfer,completed,,CAD
ORD8661,paypal,completed,12.29,BRL
ORD8662,credit_card,completed,,EUR
ORD8663,debit_card,completed,15.55,BRL
ORD8664,credit_card,,10.03,EUR
ORD8665,debit_card,completed,24.04,INR
,debit_card,completed,24.78,INR
ORD8667,debit_card,completed,16.82,INR
 ord8668 ,CREDIT_CARD,pending,19.54,JPY
ORD8669,wallet,refunded,13.54,BRL
ORD8670,paypal,completed,8.89,EUR
ORD8671,credit_card,completed,4.43,CAD
ORD8672,bank_transfer,refunded,14.75,EUR
ORD8673,credit_card,completed,7.88,JPY
ORD8674,paypal,completed,5.25,CAD
,debit_card,completed,5.01,BRL
ORD8676,bank_transfer,completed,15.09,AUD
ORD8677,wallet,pending,0.95,JPY
ORD8678,bank_transfer,completed,2.21,AUD
 ORD8679 ,WALLET,completed,19.05,USD
ORD8680,paypal,completed,10.46,JPY
ORD8681,wallet,completed,23.45,INR
ORD8682,paypal,refunded,,BRL
ORD8683,credit_card,completed,19.14,INR
ORD8684,debit_card,completed,5.31,AUD
ORD8685,wallet,refunded,24.67,EUR
,bank_transfer, completed ,10.13,JPY
ORD8687,bank_transfer,refunded,18.11,USD
,bank_transfer,completed,4.37,
ORD8689,credit_card,completed,24.43,INR
ORD8690,debit_card,pending,9.25,CAD
ORD8691,debit_card,completed,3.14,AUD
ORD8692,wallet,completed,12.63,CAD
,paypal,completed,1.9,CAD
ORD8694,bank_transfer,completed,5.99,GBP
ORD8695,debit_card,refunded,,
ORD8696,paypal,refunded,1.88,CAD
ORD8697,paypal,completed,24.5,CAD
ORD8698,wallet,completed,22.43,INR
ORD8699,bank_transfer,completed,8.94,INR
ORD8700,bank_transfer,completed,9.97,GBP
ORD8701,debit_card,refunded,18.77,BRL
ORD8702,debit_card,completed,3.28,JPY
ORD8703,debit_card,completed,1.82,JPY
ORD8704,debit_card,completed,19.38,
ORD8705,DEBIT_CARD,completed,15.02,EUR
ORD8706,credit_card,completed,,USD
ORD8707,debit_card,completed,14.09,AUD
ORD8708,bank_transfer,refunded,6.0,
ORD8709,bank_transfer,completed,19.33,CAD
ORD8710,paypal,refunded,3.82,AUD
,debit_card,completed,8.89,BRL
,wallet,refunded,17.04,INR
,wallet,completed,1.63,AUD
ORD8714,bank_transfer,completed,7.92,BRL
ORD8715,paypal,completed,24.29,GBP
ORD8716,credit_card,completed,4.42,EUR
ORD8717,debit_card,completed,0.83,GBP
ORD8718,credit_card,refunded,4.73,AUD
ORD8719,credit_card,completed,3.99,AUD
ORD8720,bank_transfer,refunded,19.15,EUR
ORD8721,paypal,completed,22.81,JPY
ORD8722,bank_transfer,completed,10.6,BRL
ORD8723,debit_card,completed,1.13,USD
ORD8724,credit_card,completed,11.97,INR
ORD8725,bank_transfer,completed,18.98,AUD
ORD8726,credit_card,completed,21.85,EUR
ORD8727,credit_card,completed,19.59,GBP
ORD8728,debit_card,completed,4.48,JPY
ORD8729,debit_card,failed,1.21, brl 
ORD8730,credit_card,completed,12.27,INR
ORD8731,,completed,19.57,JPY
ORD8732,credit_card,failed,1.83,INR
ORD8733,debit_card,completed,,JPY
ORD8734,debit_card,completed,4.42,CAD
ORD8735,bank_transfer,completed,15.27,BRL
ORD8736,credit_card,completed,12.96,INR
ORD8737,debit_card,completed,13.29,INR
,debit_card,completed,9.39,INR
ORD8739,debit_card,,16.05,INR
ORD8740,paypal,completed,5.19,JPY
ORD8741,bank_transfer,completed,6.7,GBP
,paypal,failed,7.61,GBP
ORD8743,bank_transfer,completed,9.2,BRL
ORD8744,debit_card,failed,6.36,BRL
,credit_card,completed,11.76,BRL
ord8746,paypal,completed,19.22,BRL
,credit_card,refunded,5.63,BRL
ORD8748,,completed,1.47,CAD
ORD8749,credit_card,completed,17.36,JPY
ORD8750,debit_card,completed,11.69,BRL
ORD8751,paypal,completed,22.64,EUR
ORD8752,paypal,completed,3.32,BRL
ORD8753,bank_transfer,refunded,10.1,JPY
ORD8754,debit_card,,5.55,BRL
,credit_card,pending,13.28,BRL
ORD8756,credit_card,failed,1.15,BRL
ORD8757,wallet,completed,,JPY
,paypal,completed,20.69,INR
ORD8759,paypal,completed,24.88,BRL
ORD8760,bank_transfer,refunded,1.72,AUD
ORD8761,paypal,completed,,JPY
ORD8762,bank_transfer,completed,23.98,BRL
ORD8763,bank_transfer,completed,13.17,gbp
 ORD8764 ,paypal,,11.71,GBP
ORD8765,paypal,completed,3.3,INR
ORD8766,debit_card,pending,14.56,CAD
ORD8767,wallet,completed,2.06,JPY
,debit_card,failed,14.64,EUR
ORD8769,wallet,completed,23.39,USD
ORD8770,credit_card,completed,11.57,BRL
ORD8771,paypal,completed,4.72,EUR
ORD8772,credit_card,completed,16.74,USD
ORD8773,credit_card,completed,17.46,GBP
ORD8774,wallet,completed,24.88,BRL
ORD8775,credit_card,completed,9.89,GBP
ORD8776,,pending,11.64,AUD
ORD8777,,completed,14.01,INR
ORD8778,paypal,,9.53,INR
ORD8779,paypal,completed,20.49,GBP
ORD8780, paypal ,completed,13.11,BRL
ORD8781,bank_transfer,completed,9.56,CAD
ORD8782,credit_card,completed,3.02,AUD
ORD8783,paypal,completed,1.04,BRL
ORD8784,credit_card,completed,12.72,JPY
ORD8785,bank_transfer,completed,14.76,GBP
ORD8786,debit_card,completed,12.97,JPY
ORD8787,WALLET,failed,21.09,EUR
ORD8788,credit_card,completed,12.42,CAD
ORD8789,bank_transfer,failed,3.25,USD
,debit_card,COMPLETED,12.15,EUR
ORD8791,credit_card,completed,,JPY
ORD8792,,completed,18.44,USD
ORD8793,credit_card,completed,11.03,CAD
ORD8794,credit_card,refunded,10.87,BRL
ORD8795,debit_card,completed,12.05,CAD
ORD8796,wallet,completed,11.52, eur 
ORD8797,wallet,completed,,AUD
ORD8798,wallet,,13.1,jpy
,paypal,completed,4.99,BRL
ORD8800,debit_card,refunded,2.08,BRL
,credit_card,pending,16.58,JPY
ORD8802,wallet,completed,18.03,GBP
ORD8803,paypal,pending,22.86,JPY
ORD8804,credit_card,completed,16.32,BRL
ORD8805,paypal,completed,6.36,USD
ORD8806,paypal,,12.26,CAD
 ORD8807 ,credit_card,completed,5.8, GBP 
ORD8808,credit_card,completed,,BRL
,debit_card,completed,4.83,BRL
ORD8810,debit_card,pending,3.28,EUR
ORD8811,debit_card,completed,13.37,GBP
ORD8812,debit_card,completed,5.28,USD
ORD8813,credit_card,,18.1,EUR
ord8814,debit_card,completed,21.89,EUR
ORD8815,bank_transfer, completed ,11.14,GBP
ord8816,debit_card,refunded,1.76,EUR
ORD8817,wallet,completed,4.29,AUD
ORD8818,wallet,completed,24.34,CAD
ORD8819,bank_transfer,completed,16.37,JPY
ORD8820,wallet,completed,3.86,EUR
ord8821,paypal,completed,6.17,INR
ORD8822,debit_card,pending,5.79,
ORD8823,debit_card,completed,12.55,EUR
ORD8824,debit_card,completed,3.89,AUD
ORD8825,paypal,pending,22.21,CAD
ORD8826,wallet,completed,13.48,JPY
ORD8827,debit_card, completed ,7.37,CAD
,bank_transfer,completed,1.84,
ORD8829,,completed,23.55,GBP
 ord8830 ,debit_card,completed,2.18,CAD
ORD8831,wallet,completed,11.35, GBP 
ORD8832,debit_card,refunded,13.07,GBP
ORD8833,debit_card,refunded,8.32,EUR
,wallet,completed,7.89,BRL
,debit_card,completed,3.13,INR
ORD8836,debit_card,,15.28,EUR
,bank_transfer,completed,1.25,GBP
ORD8838,paypal,completed,2.3,INR
ORD8839,bank_transfer,pending,17.27,EUR
ORD8840,bank_transfer,pending,23.18,EUR
ORD8841,credit_card,completed,24.95,EUR
ORD8842,credit_card,completed,13.05,CAD
ORD8843,paypal,pending,5.84,BRL
,credit_card,completed,4.52,AUD
ORD8845,debit_card,completed,1.11,JPY
ORD8846,credit_card,refunded,18.22,BRL
,debit_card,completed,2.32,USD
ORD8848,wallet,refunded,1.95,
ORD8849,debit_card,completed,24.91,JPY
ORD8850,debit_card,completed,11.5,INR
,wallet,completed,7.12,CAD
ORD8852,,completed,1.54,EUR
ORD8853,,completed,20.82,JPY
ORD8854,wallet,completed,0.75,GBP
ORD8855,bank_transfer,pending,10.92,EUR
ORD8856,paypal,refunded,19.94,USD
ORD8857,paypal, completed ,13.63,INR
ORD8858,credit_card,completed,21.48,JPY
ORD8859,wallet,refunded,18.36,aud
,credit_card,refunded,18.01,BRL
ORD8861,paypal,completed,15.15,USD
ORD8862,paypal,failed,12.15,JPY
ORD8863,wallet,completed,8.19,
ORD8864,wallet,completed,7.17,GBP
,bank_transfer,pending,17.51,INR
ORD8866,wallet,completed,3.17,USD
ORD8867,paypal,,1.04,INR
ORD8868,paypal,completed,18.23,brl
ORD8869,debit_card,completed,16.02,CAD
ORD8870,debit_card,completed,22.88,
 ORD8871 , debit_card ,completed,13.65,EUR
ORD8872,paypal, completed ,21.27,EUR
,wallet,,7.67,
ORD8874,credit_card,completed,21.48,EUR
ORD8875,debit_card,completed,10.15,CAD
ORD8876,credit_card,pending,5.29,AUD
 ORD8877 ,bank_transfer,refunded,23.11,GBP
ORD8878,bank_transfer,pending,3.18,INR
ORD8879,credit_card, completed ,2.01,CAD
ORD8880,wallet,completed,1.79,CAD
ORD8881,wallet,failed,9.9,INR
ORD8882,debit_card,pending,6.91,GBP
ORD8883,paypal,completed,23.15, gbp 
ORD8884,bank_transfer,completed,19.43,INR
ORD8885,paypal,completed,8.87,AUD
ORD8886,wallet,failed,14.17,JPY
ORD8887,paypal,completed,22.3,USD
ORD8888,debit_card,completed,14.34,JPY
ORD8889,wallet,completed,6.87,JPY
ORD8890,,refunded,20.38,EUR
ORD8891,paypal,failed,17.24,GBP
ORD8892,debit_card,refunded,16.52,CAD
,credit_card,completed,5.23,
ORD8894,bank_transfer,completed,6.88,EUR
ORD8895,wallet,pending,18.15,USD
ORD8896,paypal,completed,9.48,AUD
ORD8897,credit_card,completed,8.68,AUD
ORD8898,wallet,completed,24.33,AUD
ORD8899,,completed,22.88,GBP
ORD8900,debit_card,completed,1.67,USD
ORD8901,debit_card,completed,17.35,USD
ORD8902,debit_card,completed,15.92, brl 
ORD8903,,completed,6.81,GBP
ORD8904,debit_card,completed,6.65,CAD
ORD8905,bank_transfer,completed,,BRL
ORD8906,wallet,pending,0.89,USD
ORD8907,wallet,completed,5.79,JPY
ORD8908,wallet,pending,4.81,
ORD8909,debit_card,refunded,3.7,EUR
,paypal,completed,18.65,AUD
ORD8911,paypal,completed,, usd 
 ord8912 ,paypal,completed,19.26,GBP
ORD8913,credit_card,refunded,22.37,INR
ORD8914,debit_card,pending,20.74,USD
ORD8915,paypal,pending,22.73,
ORD8916,debit_card,pending,23.28,JPY
ORD8917,wallet,completed,6.53,CAD
ORD8918,paypal,completed,4.54,BRL
ord8919,debit_card,completed,9.97, GBP 
ORD8920,wallet,completed,24.59,AUD
ORD8921,debit_card,completed,23.64,cad
ORD8922,credit_card,refunded,24.75,BRL
ORD8923,wallet,completed,14.06,JPY
ORD8924,paypal,,1.1,GBP
ORD8925,wallet,refunded,12.47,BRL
ORD8926,credit_card,refunded,22.35,CAD
ORD8927,bank_transfer,completed,6.74,INR
ORD8928,debit_card,completed,5.3,EUR
ORD8929,paypal,completed,9.67,
ORD8930,wallet,completed,15.02,CAD
ORD8931,wallet,completed,16.03,EUR
ORD8932,credit_card,completed,,JPY
ORD8933,WALLET,refunded,13.63,AUD
ORD8934,bank_transfer,failed,21.78,EUR
ORD8935,wallet,completed,11.71,JPY
,credit_card,completed,9.29,BRL
ORD8937,debit_card,,4.8,USD
ORD8938,wallet,completed,16.88,AUD
ORD8939,paypal,completed,14.22,EUR
ORD8940,,completed,24.73,JPY
ORD8941,paypal,completed,13.36,EUR
ORD8942,credit_card,completed,23.95,AUD
ORD8943,debit_card,completed,8.0,BRL
ORD8944,credit_card,completed,14.3,JPY
ORD8945,credit_card,completed,23.42,AUD
ORD8946,paypal,completed,19.75,CAD
ORD8947,bank_transfer,completed,2.92, USD 
ORD8948,wallet,completed,,GBP
ORD8949,bank_transfer,completed,7.56,INR
ORD8950,bank_transfer,completed,20.94,AUD
ORD8951,paypal,completed,2.52,GBP
,wallet, completed ,,USD
ORD8953,bank_transfer,pending,18.38,EUR
ORD8954,wallet,completed,15.48,CAD
,paypal,completed,24.79,GBP
ORD8956,debit_card,completed,16.04,BRL
ORD8957,credit_card,completed,13.68,INR
ORD8958,paypal,completed,19.49,BRL
ORD8959,wallet,completed,5.16,EUR
ORD8960,bank_transfer,completed,2.34,
,bank_transfer,completed,23.97,AUD
ORD8962,debit_card,completed,1.53,JPY
ORD8963,paypal,refunded,1.61, AUD 
ORD8964,wallet,completed,3.68,INR
ORD8965,bank_transfer,completed,21.95,BRL
ORD8966,bank_transfer,completed,6.17,BRL
ORD8967,debit_card,refunded,5.74,EUR
ORD8968,bank_transfer,completed,10.27,CAD
ORD8969,credit_card,completed,16.65,EUR
ORD8970, wallet ,completed,11.3,AUD
 ORD8971 ,bank_transfer,completed,,CAD
ORD8972,credit_card,refunded,24.34, BRL 
ORD8973,paypal,completed,19.8,INR
ORD8974,bank_transfer,refunded,5.91,INR
ORD8975,bank_transfer,pending,9.26,CAD
ORD8976,bank_transfer,completed,4.92,EUR
ORD8977,bank_transfer,completed,19.33,EUR
ORD8978,debit_card,,18.28,USD
ORD8979,debit_card,failed,3.97,INR
ORD8980,debit_card,completed,7.09,EUR
,paypal,completed,23.61,AUD
 ORD8982 ,credit_card,completed,17.51,EUR
ORD8983,debit_card,completed,13.36,GBP
ORD8984,,completed,13.33, brl 
ord8985,wallet,completed,3.37, AUD 
ORD8986,bank_transfer,completed,6.41,EUR
ORD8987,bank_transfer,completed,17.66,INR
ORD8988,bank_transfer,completed,10.42,JPY
ORD8989,credit_card,completed,22.09,AUD
ORD8990,wallet,completed,18.39,
ORD8991, bank_transfer ,completed,14.91,CAD
ORD8992,debit_card,failed,1.93,
ORD8993,debit_card,completed,24.85,AUD
,credit_card,pending,12.15,AUD
ORD8995,credit_card,failed,12.77,USD
ORD8996,debit_card,completed,17.53,GBP
ORD8997,bank_transfer,refunded,4.02,CAD
ORD8998,bank_transfer,completed,8.03,
ORD8999,debit_card,refunded,22.6,CAD
ORD9000,wallet,completed,0.6,BRL
ORD9001,wallet,pending,22.72,GBP
